gstin,company_name,state_code,state_name,industry,size_type,annual_turnover,registration_date,years_old,address_id,is_fraud,fraud_type
02NZCHF0669A1ZV,"Shetty, Swamy and Kurian",02,Himachal Pradesh,Plastics,small,3899017.74,2020-05-21,6,15,0,none
21EQHHV8455Q3ZE,Taneja-Anand,21,Odisha,Construction,small,27581573.17,2020-05-21,6,1823,0,none
11YDUFD4693B2ZS,"Garde, Menon and Kale",11,Sikkim,Construction,medium,853469213.09,2008-05-24,18,606,0,none
16UJGCN7325B8ZL,"Bahl, Kuruvilla and Choudhary",16,Tripura,IT Services,small,21189595.97,2001-05-26,25,1227,0,none
32NMJZQ6295R8ZX,Rattan-Vasa,32,Kerala,Pharmaceuticals,medium,524811417.69,2025-05-20,1,952,0,none
02QBELD6023S9ZA,"Baria, Bhatnagar and Bail",02,Himachal Pradesh,Trading,small,7279581.84,2019-05-22,7,1552,0,none
12RPGDC4061G6ZL,Rege Ltd,12,Arunachal Pradesh,Textile,small,10359173.71,2012-05-23,14,1991,0,none
13BOCKH7392M2ZS,"Sarkar, Yadav and Ramakrishnan",13,Nagaland,Pharmaceuticals,large,2712712637.7,2008-05-24,18,16,0,none
03MRDUH4707T6ZB,Sunder Group,03,Punjab,Electronics,medium,61033861.38,2006-05-25,20,1724,0,none
32TIUUG3893L2Z4,Lad Ltd,32,Kerala,Paper,small,14659180.8,2018-05-22,8,492,0,none
21YDEYN7403K7ZB,"Iyer, Sundaram and Bajwa",21,Odisha,Food Processing,small,48409368.94,2016-05-22,10,751,0,none
36LLCHB4411P8ZW,"Dutta, Sathe and Boase",36,Telangana,Food Processing,large,3843176124.56,2013-05-23,13,952,0,none
37NSVNU1852P2ZU,"Kalla, Basak and Varma",37,Andhra Pradesh,Steel,small,9799133.44,2023-05-21,3,539,0,none
04ESNZX9406G8ZE,"Nayar, Luthra and Wable",04,Chandigarh,Coal,small,29521489.7,2003-05-26,23,1889,0,none
01RKIXI0370I1ZH,Dugal-Kanda,01,Jammu & Kashmir,Electronics,small,45505105.89,2010-05-24,16,946,0,none
01KFWCR4586Q2Z3,Varkey PLC,01,Jammu & Kashmir,Food Processing,large,9683287798.32,2025-05-20,1,963,0,none
19JYKAB0767K5ZI,Rajagopal-Mangal,19,West Bengal,Plastics,small,44928475.57,2002-05-26,24,897,0,none
18VDHDW2719W2ZH,Sankar-Bandi,18,Assam,IT Services,small,15998790.98,2010-05-24,16,811,0,none
14DXNDY0492X2ZF,Zacharia-Kothari,14,Manipur,Paper,small,4631079.4,2009-05-24,17,1062,1,sudden_spike
29YPJQI1263E2Z5,Oza LLC,29,Karnataka,Trading,small,11039594.68,2012-05-23,14,1896,0,none
08CLWPI4762D4Z4,"Sawhney, Chandra and Biswas",08,Rajasthan,Steel,medium,326070699.91,2018-05-22,8,871,0,none
24XGCRY5804N6Z2,"Rajagopalan, Sanghvi and Hans",24,Gujarat,Plastics,small,40434954.68,2024-05-20,2,1080,0,none
08ZHSIW2234H5ZO,"Samra, Chandra and Datta",08,Rajasthan,Jewellery,medium,863724472.58,2005-05-25,21,961,0,none
08LPARN3832V8ZU,Bajaj-Prasad,08,Rajasthan,Pharmaceuticals,large,8156464942.33,2017-05-22,9,439,0,none
16AXDIK5467L3ZB,Savant-Prasad,16,Tripura,Agriculture,medium,941179787.27,2002-05-26,24,67,1,missing_returns
20JXDBG7353G3ZS,Dube-Sarin,20,Jharkhand,Electronics,large,1853643401.07,2012-05-23,14,1223,1,missing_returns
12WARSX8714U1Z6,"Sandal, Korpal and Bath",12,Arunachal Pradesh,Pharmaceuticals,small,11666445.29,2013-05-23,13,1561,0,none
04DRDYI1578G4ZF,Ratti and Sons,04,Chandigarh,Food Processing,small,25921721.03,2015-05-23,11,710,0,none
01VSFWY8114D5ZF,Panchal-Wable,01,Jammu & Kashmir,Automobile,medium,521964801.62,2017-05-22,9,1451,0,none
16EFQGM2918X3ZA,Walia Inc,16,Tripura,IT Services,small,30508092.85,2020-05-21,6,1836,0,none
16GJNBS2396S3ZV,Bhalla Ltd,16,Tripura,Construction,medium,52076522.41,2005-05-25,21,1569,0,none
19JRTOM8722Z3Z5,Contractor and Sons,19,West Bengal,Automobile,small,23783913.19,2011-05-24,15,456,0,none
17SCYUB5031U2ZP,Ranganathan-Sanghvi,17,Meghalaya,Automobile,small,24820352.43,2024-05-20,2,385,0,none
12YREGZ2572X2ZK,Wali-Khurana,12,Arunachal Pradesh,Automobile,medium,169796922.97,2021-05-21,5,468,0,none
33EAMGT8849Y5ZN,"Ahuja, Chaudhari and Nath",33,Tamil Nadu,Steel,small,49231079.89,2018-05-22,8,1997,0,none
12OLNME2949R3ZI,Ranganathan Ltd,12,Arunachal Pradesh,Plastics,small,2313138.47,2005-05-25,21,1659,0,none
20FBCGY8375Z4Z8,Subramanian LLC,20,Jharkhand,Textile,small,15358699.08,2019-05-22,7,1332,0,none
15XUOCU4653J6ZU,Deol-Chhabra,15,Mizoram,Trading,small,25437327.94,2025-05-20,1,32,1,fake_itc
01IGJQN1227V2Z6,Sha PLC,01,Jammu & Kashmir,Textile,small,10601553.4,2004-05-25,22,1336,0,none
24GZBYS5455F6Z6,Nadkarni PLC,24,Gujarat,Coal,small,24295837.79,2002-05-26,24,761,0,none
14UCWUG7404V8ZD,"Rout, Lal and Sant",14,Manipur,Plastics,medium,271281572.7,2019-05-22,7,205,0,none
19UBLCC9370H8ZN,Shroff Group,19,West Bengal,Steel,small,4739470.68,2019-05-22,7,999,0,none
16QZAYM6248S3ZD,Raja-Handa,16,Tripura,Textile,large,4339617942.69,2016-05-22,10,266,0,none
02MUKVL6142P4ZJ,Chaudhuri LLC,02,Himachal Pradesh,Jewellery,small,22380778.05,2015-05-23,11,673,0,none
32DRASF8961A8ZK,"Vala, Sekhon and Chana",32,Kerala,Pharmaceuticals,small,28339187.67,2006-05-25,20,1355,0,none
20AGSSA9068N9ZQ,"Cheema, Goda and Ahluwalia",20,Jharkhand,IT Services,small,47670173.78,2015-05-23,11,915,1,shell_company
24SOCSG9030U6ZF,Mangal Ltd,24,Gujarat,Jewellery,medium,448835872.19,2003-05-26,23,1634,0,none
09AUBSQ7652A2ZO,Bhatti and Sons,09,Uttar Pradesh,IT Services,small,43910093.8,2005-05-25,21,715,1,circular_trading
24QBQAB2793Q5ZA,"Sandal, Mallick and Pathak",24,Gujarat,Pharmaceuticals,small,16102311.51,2025-05-20,1,47,0,none
10SGJQK7298L3ZX,Behl LLC,10,Bihar,Paper,small,44968641.36,2025-05-20,1,1190,1,shell_company
20DHLIK0104K2ZF,Sur LLC,20,Jharkhand,Fertilizers,small,44837662.5,2022-05-21,4,1624,0,none
32JERBR3302K1Z2,Soni-Din,32,Kerala,Electronics,small,5415495.14,2001-05-26,25,887,0,none
22HYMTS3178U1ZO,"Peri, Baral and Chandra",22,Chhattisgarh,Food Processing,small,30029042.88,2003-05-26,23,824,0,none
16BJZCN9252Y9ZL,Chandran Inc,16,Tripura,IT Services,small,47190755.72,2004-05-25,22,1111,0,none
08EXBCU2419V5Z5,Hans-Lall,08,Rajasthan,Food Processing,small,37911976.59,2001-05-26,25,665,0,none
19CWXHN9900V5ZY,Bhatt PLC,19,West Bengal,Agriculture,medium,292315211.91,2001-05-26,25,830,0,none
08WUETO8556P4Z4,Mukherjee-Bera,08,Rajasthan,Plastics,medium,815267302.49,2004-05-25,22,857,0,none
29GOYLB2835R8ZH,Menon Inc,29,Karnataka,Paper,medium,593067324.71,2021-05-21,5,628,1,circular_trading
15LLLYT6011L3ZY,"Shenoy, Oza and Saran",15,Mizoram,IT Services,small,33575411.43,2021-05-21,5,1252,0,none
07CLPVW5374S2ZB,"Som, Kamdar and Sampath",07,Delhi,Jewellery,small,39739252.05,2005-05-25,21,1632,0,none
36TQVKB3249D5ZC,Kapoor-Natarajan,36,Telangana,Jewellery,medium,494666839.74,2011-05-24,15,1895,1,fake_itc
02DJYAC3260Z9ZU,D’Alia-Raman,02,Himachal Pradesh,Cement,small,20693249.46,2015-05-23,11,1291,0,none
07MYGTG3364Y7ZN,Devan Ltd,07,Delhi,Construction,medium,972981351.42,2015-05-23,11,7,1,fake_itc
23XIZXY7619P3Z7,Dutta-Karpe,23,Madhya Pradesh,Chemicals,small,17695266.01,2010-05-24,16,1040,0,none
36OBSPH9189M1ZP,"Chandra, Dara and Bedi",36,Telangana,Paper,medium,563290871.9,2012-05-23,14,1614,0,none
21EMRHO6798J4ZX,Wason PLC,21,Odisha,Pharmaceuticals,large,6428414787.94,2024-05-20,2,816,0,none
29CJMWM5144J2ZH,Agate-Soman,29,Karnataka,Plastics,large,4854942718.43,2019-05-22,7,684,1,missing_returns
01WRUIE0304P9ZD,"Dhar, Verma and Shah",01,Jammu & Kashmir,Coal,small,11991665.26,2006-05-25,20,980,0,none
22BNFTT8519P5ZO,"Chakraborty, Rattan and Kalita",22,Chhattisgarh,Food Processing,small,36373237.79,2012-05-23,14,1553,0,none
27HHOCJ5361U3ZT,"Som, Seshadri and Dave",27,Maharashtra,Paper,small,5272223.11,2017-05-22,9,220,0,none
18EMPCL3396A4ZO,Vyas and Sons,18,Assam,Pharmaceuticals,medium,415533197.18,2014-05-23,12,886,0,none
22LPEOY8524V5ZK,"Chakraborty, Rau and Raj",22,Chhattisgarh,Fertilizers,small,13632151.65,2009-05-24,17,1474,0,none
16GQQIT0914Z3ZF,Banerjee Group,16,Tripura,Cement,small,5581758.05,2007-05-25,19,325,0,none
12BVJEL6286V9ZP,Golla Inc,12,Arunachal Pradesh,Cement,small,28800844.81,2021-05-21,5,945,0,none
27SPGNR5258Q7Z2,"Jaggi, Kunda and Sankaran",27,Maharashtra,Food Processing,small,14341324.87,2009-05-24,17,1615,0,none
18JQBAJ8758Z7ZU,Singhal Ltd,18,Assam,Food Processing,small,37695474.62,2002-05-26,24,996,0,none
08BNDHG7085E5ZP,Chaudhuri Ltd,08,Rajasthan,Construction,small,46443088.0,2011-05-24,15,865,1,fake_itc
12LYHKU3022C2ZB,Anne PLC,12,Arunachal Pradesh,Steel,small,16502857.34,2002-05-26,24,811,0,none
15VYCFB0606O5ZM,"Trivedi, Soman and Swamy",15,Mizoram,Electronics,small,47675589.45,2011-05-24,15,1643,0,none
16ZAYSS9922T8ZC,Sen PLC,16,Tripura,Electronics,small,44294486.15,2025-05-20,1,593,0,none
19EEVZQ1896I1ZA,"Sawhney, Subramanian and Magar",19,West Bengal,Paper,small,20300864.58,2023-05-21,3,553,0,none
33SLKEQ8923X1ZR,"Mangal, Shan and Dass",33,Tamil Nadu,Coal,small,28741402.4,2023-05-21,3,1748,0,none
01ZAHBX7975K7ZD,Kata-Sachdev,01,Jammu & Kashmir,Chemicals,small,39462040.02,2010-05-24,16,1637,0,none
36SHYTZ6482Q6ZY,Amble-Chanda,36,Telangana,Chemicals,small,2395036.4,2015-05-23,11,560,0,none
06EKGBP2757Y8ZV,Pradhan Ltd,06,Haryana,IT Services,medium,201392172.45,2022-05-21,4,1592,0,none
16CDOVC0900P6ZW,Shetty-Verma,16,Tripura,Coal,small,21271687.68,2024-05-20,2,1512,0,none
18JYXGT0297T5ZJ,Bhattacharyya-Bali,18,Assam,Plastics,medium,67843198.43,2010-05-24,16,1104,0,none
02SWBVF6698N9ZQ,Patil Inc,02,Himachal Pradesh,Cement,small,14229755.9,2024-05-20,2,842,0,none
24ONHWY4354A1Z1,Rama-Ahluwalia,24,Gujarat,Electronics,small,19277469.25,2017-05-22,9,968,0,none
05RFTUK7631O2ZU,Patla Inc,05,Uttarakhand,Pharmaceuticals,medium,460798611.22,2025-05-20,1,165,0,none
23VLTCT8044I3Z6,"Deep, Choudhury and Tank",23,Madhya Pradesh,Trading,small,22966440.6,2014-05-23,12,1085,1,shell_company
21LMULM6618R4ZT,Mittal-Shukla,21,Odisha,Steel,small,47632650.36,2017-05-22,9,1213,0,none
29DJLEJ4248I1Z7,Sidhu PLC,29,Karnataka,Steel,medium,92691900.42,2020-05-21,6,1215,0,none
19VVRQU5895C3ZK,Gade Ltd,19,West Bengal,Agriculture,small,8194519.9,2001-05-26,25,1090,0,none
07KTWOD4678U3ZD,Bhakta PLC,07,Delhi,Plastics,small,4988898.95,2003-05-26,23,1847,0,none
12YQXQI3874N3ZZ,Zacharia-Dash,12,Arunachal Pradesh,Jewellery,medium,927507366.46,2008-05-24,18,1529,0,none
07KZDJZ3498T3ZL,Dugal-Sharaf,07,Delhi,Agriculture,small,40643466.67,2017-05-22,9,1936,0,none
37APALU4296R8ZG,Sehgal-Barman,37,Andhra Pradesh,Automobile,medium,897432422.72,2005-05-25,21,1546,0,none
02ZQLIH2998Y4ZB,Jha LLC,02,Himachal Pradesh,Textile,small,12806965.13,2017-05-22,9,1663,0,none
11VSANS9402V4Z4,"Sachdeva, Pillay and Chawla",11,Sikkim,Jewellery,medium,320396570.25,2006-05-25,20,958,0,none
36PBVIO2204Q1ZK,"Gandhi, Barad and Bora",36,Telangana,Cement,small,7451945.66,2012-05-23,14,386,1,fake_itc
01RTIQB8859P6ZT,Dass-Kulkarni,01,Jammu & Kashmir,Coal,large,5571484409.07,2019-05-22,7,1,0,none
18HMAEE3013F1ZX,Mannan-Ramaswamy,18,Assam,Chemicals,small,17340938.03,2008-05-24,18,758,0,none
36BEEMC4569L1ZX,"Grover, Shetty and Bhakta",36,Telangana,Steel,large,6601257538.17,2019-05-22,7,1417,0,none
04WQCAT8107A8ZQ,Keer-Dasgupta,04,Chandigarh,Pharmaceuticals,medium,404997716.21,2017-05-22,9,679,0,none
14PXFUE4673S5Z2,Munshi PLC,14,Manipur,Construction,small,31364086.58,2009-05-24,17,87,1,missing_returns
19YREFB9318O2ZJ,"Verma, Nori and Ramesh",19,West Bengal,Trading,small,11848792.06,2022-05-21,4,1732,0,none
10QDIZB2458N5ZN,Manne and Sons,10,Bihar,Paper,medium,235210852.17,2014-05-23,12,1348,0,none
10XZSPU3473Y9ZU,Memon PLC,10,Bihar,Steel,small,13170106.57,2016-05-22,10,1338,0,none
37ZNQPW7260G1ZR,Kumer Ltd,37,Andhra Pradesh,Chemicals,small,12656888.37,2019-05-22,7,1062,0,none
17QGRKT3671A5ZA,Barad-Bath,17,Meghalaya,Textile,small,39189572.16,2001-05-26,25,1119,0,none
37LJNMV6374P9Z0,Randhawa PLC,37,Andhra Pradesh,Paper,small,3389289.98,2019-05-22,7,421,0,none
16FBONY2804C9ZK,Chopra Group,16,Tripura,Trading,small,32283423.55,2011-05-24,15,956,0,none
12CSKCO6869G7Z3,"Seshadri, Hari and Ganesan",12,Arunachal Pradesh,Fertilizers,small,33147982.11,2004-05-25,22,140,0,none
36LYKAU8859C3Z5,"Lanka, Nath and Prashad",36,Telangana,Pharmaceuticals,medium,205258988.97,2016-05-22,10,352,0,none
18RJNAO0416D8Z2,"Varkey, Sanghvi and Tailor",18,Assam,Textile,small,28765259.88,2019-05-22,7,1088,0,none
07GSQXI7254S1ZR,Dar-Agate,07,Delhi,Construction,small,45203405.9,2019-05-22,7,652,0,none
18JRXQK1265A7Z1,Pall-Bhandari,18,Assam,Paper,small,46251200.07,2016-05-22,10,1241,0,none
36PQHQN7074F6ZP,"Parsa, Brahmbhatt and Sibal",36,Telangana,Cement,small,37277735.79,2022-05-21,4,1791,0,none
17NAZCU3562X8ZM,"Bali, Krish and Sawhney",17,Meghalaya,Electronics,medium,974418668.61,2016-05-22,10,245,0,none
32MIZHP2728P9ZK,Cheema and Sons,32,Kerala,Cement,medium,87068714.08,2018-05-22,8,1330,0,none
33QKDNV9429I1ZH,Verma Group,33,Tamil Nadu,Agriculture,small,21501555.31,2011-05-24,15,791,0,none
05DPMRV3196J3ZQ,"Dar, Lala and Khosla",05,Uttarakhand,Agriculture,medium,431805563.21,2008-05-24,18,358,0,none
20EPZEZ4606D6ZQ,"Bhalla, Wable and Morar",20,Jharkhand,Steel,small,23038064.74,2018-05-22,8,1893,0,none
37GKNFG1257Q7ZI,Dhawan PLC,37,Andhra Pradesh,Chemicals,medium,290240150.33,2014-05-23,12,1330,0,none
17TEKLC2446B9ZT,Sidhu-Barad,17,Meghalaya,Automobile,medium,125242035.99,2010-05-24,16,626,0,none
32UEDGJ6071N7ZS,Raju Ltd,32,Kerala,Plastics,medium,606197756.97,2005-05-25,21,889,0,none
03HUOWA5436K5ZV,"Garde, Sharma and Agate",03,Punjab,Trading,small,4624580.54,2002-05-26,24,972,1,fake_itc
36NGKRW7861A6ZL,Korpal-Amble,36,Telangana,Chemicals,medium,572426984.03,2015-05-23,11,1038,0,none
37XRVBU1193Y7ZG,Cheema-Kadakia,37,Andhra Pradesh,Pharmaceuticals,small,32105514.36,2002-05-26,24,1391,1,shell_company
22KXWVC6263A7ZR,"Sule, Soni and Ratti",22,Chhattisgarh,Food Processing,large,9945531470.96,2021-05-21,5,1860,0,none
29GIOHR3969B6ZM,Borra-Badal,29,Karnataka,Trading,medium,688315648.27,2010-05-24,16,540,0,none
03CKEJO3799R8ZV,Jaggi-Kunda,03,Punjab,Jewellery,medium,582892923.2,2006-05-25,20,1891,1,shell_company
11OTBSR8175Z3ZO,Mallick-Pandit,11,Sikkim,Pharmaceuticals,small,47188317.99,2022-05-21,4,1493,0,none
08ARQZP4727H4ZJ,"Naik, Pant and Dubey",08,Rajasthan,Trading,medium,549035084.3,2014-05-23,12,1943,1,circular_trading
37XSTWB9891U7ZR,Goda Group,37,Andhra Pradesh,Coal,medium,799752993.9,2021-05-21,5,1650,0,none
17FUCUK6780T8Z9,Kothari and Sons,17,Meghalaya,Trading,large,6522478495.32,2016-05-22,10,339,0,none
19OBQDD1336Y1ZL,Handa-Dalal,19,West Bengal,Trading,small,2084715.73,2009-05-24,17,1318,0,none
12MOCTV7263M6ZH,Das PLC,12,Arunachal Pradesh,Chemicals,small,11819616.53,2001-05-26,25,544,0,none
09BWRNA8292K5ZP,Issac-Lata,09,Uttar Pradesh,Agriculture,small,39604077.81,2011-05-24,15,1877,0,none
09WQTFR8116Z2ZL,"Barad, Bains and Brahmbhatt",09,Uttar Pradesh,Plastics,medium,139928032.26,2016-05-22,10,1352,0,none
17CGTZN2490B6ZB,"Bhatti, Bahri and Bedi",17,Meghalaya,Cement,medium,949651848.99,2025-05-20,1,1478,0,none
01QYKFL1267G3Z1,"Gupta, Shetty and Ranganathan",01,Jammu & Kashmir,Agriculture,small,47973521.27,2011-05-24,15,1016,0,none
20NGMMQ7826Q8Z5,Panchal-Karan,20,Jharkhand,Agriculture,medium,669179253.51,2020-05-21,6,1271,0,none
19QVFOC5328Z9ZO,"Sinha, Bose and Sastry",19,West Bengal,Fertilizers,small,36474344.81,2014-05-23,12,1165,0,none
05NKDPC8337K3Z4,Lad LLC,05,Uttarakhand,Trading,medium,566225720.86,2011-05-24,15,1518,0,none
16YJIFY0657C4ZT,Kaur Ltd,16,Tripura,Coal,medium,885865866.84,2015-05-23,11,1263,0,none
32KCMJB1000P9Z1,Chakraborty-Ram,32,Kerala,Trading,medium,584898580.16,2004-05-25,22,1819,0,none
32VRTWB0113Q1Z0,"Ahuja, Bera and Tripathi",32,Kerala,Automobile,medium,52656607.44,2022-05-21,4,1844,0,none
07XVJPE5696W8ZS,Deol Ltd,07,Delhi,Plastics,small,20970666.38,2001-05-26,25,1056,0,none
22PICTJ6724V1Z2,Pingle-Rajagopal,22,Chhattisgarh,Agriculture,medium,746257748.02,2011-05-24,15,636,0,none
33QGPVU5563V7ZL,Sinha Ltd,33,Tamil Nadu,IT Services,small,15341774.7,2004-05-25,22,1979,1,shell_company
19YSDMY0382U7Z7,Kale PLC,19,West Bengal,Agriculture,medium,105852489.58,2025-05-20,1,1381,0,none
04XECXU9054A8ZW,Bahl Inc,04,Chandigarh,Steel,small,37607233.18,2017-05-22,9,849,1,missing_returns
14YCKKL3003W5ZP,Aurora LLC,14,Manipur,IT Services,medium,50958417.64,2025-05-20,1,380,1,circular_trading
13RIJHJ8883X8ZM,Mani-Mandal,13,Nagaland,Chemicals,medium,505709506.39,2007-05-25,19,617,0,none
03TILIA7720Z5Z1,Seshadri-Rajagopalan,03,Punjab,Food Processing,small,25291045.54,2022-05-21,4,48,0,none
33KCJVF8487K4ZS,Bera PLC,33,Tamil Nadu,Food Processing,small,47645085.39,2008-05-24,18,1453,0,none
17BXKPB5618P2ZD,Radhakrishnan Group,17,Meghalaya,Paper,small,30987231.51,2013-05-23,13,452,1,missing_returns
14WLIBD4866O7ZM,Goel Group,14,Manipur,Steel,small,15684544.35,2006-05-25,20,908,1,fake_itc
02OQROH4016Q4ZB,"Zacharia, Upadhyay and Barman",02,Himachal Pradesh,Fertilizers,medium,564002863.62,2004-05-25,22,637,1,missing_returns
23MWOXD7469X7Z8,Chaudhari-Saraf,23,Madhya Pradesh,Paper,small,14174510.21,2020-05-21,6,1029,0,none
06YGWYO4828S6ZB,Raman-Bassi,06,Haryana,Steel,medium,811768823.07,2019-05-22,7,443,0,none
13LDRBI4792R3Z8,"Chandran, Rajagopalan and Nayar",13,Nagaland,Food Processing,medium,435429014.96,2016-05-22,10,1922,0,none
20QVVDG0702U3ZN,Batta-Mitra,20,Jharkhand,Steel,large,4674818506.45,2014-05-23,12,483,0,none
16ZCFWV0177M1ZB,"Batta, Dada and Ahluwalia",16,Tripura,IT Services,small,16585462.96,2011-05-24,15,1503,0,none
10HGURO3622E8Z9,Chander LLC,10,Bihar,Electronics,medium,119012330.78,2003-05-26,23,1405,0,none
06LVPAN9904Q2ZS,"Bhatnagar, Choudhury and Swamy",06,Haryana,Trading,small,32656940.73,2023-05-21,3,1784,0,none
24KCTRV2948B9ZB,Walla Ltd,24,Gujarat,Agriculture,small,48975576.52,2002-05-26,24,1136,0,none
05HRGQM6934J1ZC,"Sani, Natarajan and Ahuja",05,Uttarakhand,Construction,small,19544009.83,2024-05-20,2,1529,0,none
29NKLPP1133O7ZQ,Solanki and Sons,29,Karnataka,Steel,small,48332742.04,2006-05-25,20,710,0,none
33NFZBO0184G5ZI,Sridhar and Sons,33,Tamil Nadu,Chemicals,large,5376942912.31,2011-05-24,15,1557,0,none
16BIHRK1677I4ZR,Doctor Inc,16,Tripura,IT Services,medium,136833184.43,2008-05-24,18,1071,1,fake_itc
21ADQIK2098D4Z8,Datta LLC,21,Odisha,Jewellery,medium,285997543.11,2014-05-23,12,1855,0,none
37FJNFM1313V4ZJ,"Bera, Varma and Mishra",37,Andhra Pradesh,IT Services,small,8947766.82,2018-05-22,8,1513,0,none
07OUMOL9101H6ZB,"Sha, Bobal and Parmar",07,Delhi,Textile,medium,863851410.94,2012-05-23,14,668,0,none
27INZHN6246F9ZY,Maharaj Group,27,Maharashtra,Food Processing,medium,545488888.54,2014-05-23,12,1533,1,fake_itc
06OWTAL7635O4ZY,"Varma, Kannan and Kant",06,Haryana,Textile,small,18898889.73,2009-05-24,17,273,0,none
32RKTYR9930C6ZM,"Kadakia, Buch and Oommen",32,Kerala,Chemicals,large,7725385101.29,2005-05-25,21,1589,1,sudden_spike
07VTVWY4978R9Z0,"Ganguly, Rau and Loke",07,Delhi,Automobile,small,13345747.7,2002-05-26,24,901,0,none
19PMNWR8219R2ZL,"Dugar, Bhavsar and Sangha",19,West Bengal,Chemicals,medium,261853699.28,2005-05-25,21,1350,0,none
33PUIRJ1673Z5ZV,Biswas and Sons,33,Tamil Nadu,Steel,medium,930423449.46,2020-05-21,6,317,0,none
06DOWFH4229S7ZH,"Rajagopal, Edwin and Pant",06,Haryana,Automobile,small,5608245.1,2009-05-24,17,1389,0,none
36YBSOU2530M9ZM,"Uppal, Sood and Lad",36,Telangana,Fertilizers,small,8762697.25,2002-05-26,24,781,0,none
05ZNSAS4347Y1ZP,Murthy-Mittal,05,Uttarakhand,Paper,small,2598409.19,2005-05-25,21,772,1,shell_company
20IYTXI0560G6ZK,"Agarwal, Nazareth and Balan",20,Jharkhand,Fertilizers,medium,691356456.68,2008-05-24,18,1686,0,none
01RYXTN3008A8ZG,Oak LLC,01,Jammu & Kashmir,Trading,medium,918382548.25,2006-05-25,20,419,0,none
23KGZNN3552Y5ZN,Batra-Hora,23,Madhya Pradesh,Coal,medium,848392461.53,2021-05-21,5,356,0,none
14WSMMK8729W2Z6,Munshi-Master,14,Manipur,Pharmaceuticals,small,44811553.94,2016-05-22,10,1431,0,none
08BPMZI7571R2Z9,Mangat Ltd,08,Rajasthan,Pharmaceuticals,medium,855817086.69,2023-05-21,3,968,0,none
09MPSSF1936J7ZA,Savant-Maharaj,09,Uttar Pradesh,Automobile,small,12200549.28,2024-05-20,2,273,0,none
03MCUAE2185R2ZF,Chandran-Saini,03,Punjab,Agriculture,medium,72967126.55,2006-05-25,20,448,0,none
01WDIWE3550L4ZG,"Karnik, Madan and Dua",01,Jammu & Kashmir,Pharmaceuticals,large,8430336018.09,2025-05-20,1,942,0,none
20REIFW1160V8ZC,Toor-Mistry,20,Jharkhand,Food Processing,medium,670040091.07,2025-05-20,1,1147,0,none
36WVIBX2607M1Z3,Mukherjee-Bose,36,Telangana,Coal,medium,198883495.36,2021-05-21,5,1296,0,none
24HBSYA7868L4ZP,Narasimhan-Bassi,24,Gujarat,Automobile,small,47826474.21,2014-05-23,12,1455,0,none
06KIBIV2940L2ZV,Vig-Kala,06,Haryana,Steel,small,8027616.75,2019-05-22,7,1212,0,none
13LBWPY7203U4ZV,Sanghvi LLC,13,Nagaland,Paper,small,13352063.62,2012-05-23,14,103,0,none
08UFZYJ2213Q1ZA,Pingle-Varkey,08,Rajasthan,Textile,small,20808718.61,2008-05-24,18,1397,1,fake_itc
13MBSLG1308A4ZQ,"Natt, Baria and Bhardwaj",13,Nagaland,Jewellery,small,34424913.9,2014-05-23,12,1472,1,shell_company
10KTQBN7902A2ZY,Nadkarni and Sons,10,Bihar,Jewellery,medium,570169923.34,2022-05-21,4,1237,0,none
01KAPWT0919S3ZY,Prasad and Sons,01,Jammu & Kashmir,Cement,medium,812292804.72,2010-05-24,16,575,0,none
13CKEDQ5997V7ZW,Chaudhry-Sami,13,Nagaland,Paper,medium,876874636.15,2008-05-24,18,1143,0,none
32TMYAX2954A4ZY,Dhingra LLC,32,Kerala,Agriculture,small,20076545.87,2018-05-22,8,605,1,missing_returns
03GUSST1999K4ZE,Ray Inc,03,Punjab,Trading,small,19046256.91,2014-05-23,12,1961,0,none
18YBQXZ7349N5ZI,Korpal LLC,18,Assam,Cement,small,14201898.89,2003-05-26,23,846,0,none
21CYPOY2052N5Z2,"Gole, Sangha and Narasimhan",21,Odisha,Pharmaceuticals,medium,447425354.69,2021-05-21,5,901,0,none
10CBLEJ3926G5ZF,Kashyap Inc,10,Bihar,Cement,small,10962054.45,2012-05-23,14,58,0,none
37OHBJR0296L9ZR,Bains-Gera,37,Andhra Pradesh,Food Processing,small,11020554.52,2008-05-24,18,419,0,none
07TPKQC7985Z7ZW,"Dasgupta, Bora and Date",07,Delhi,Paper,small,4923528.0,2022-05-21,4,1722,0,none
13HHKYM2531B9ZQ,Sachar and Sons,13,Nagaland,Jewellery,medium,123870443.67,2024-05-20,2,1776,0,none
36YGZZP1405F9Z1,"Minhas, Mall and Varty",36,Telangana,Steel,small,18528863.3,2025-05-20,1,686,0,none
27VGNWI3019X9Z0,Rastogi Group,27,Maharashtra,Agriculture,small,38602557.88,2007-05-25,19,251,1,shell_company
33VUNUE8878K4ZA,"Sama, Bhatia and Sehgal",33,Tamil Nadu,Paper,small,2718553.69,2010-05-24,16,1374,0,none
18FBONA7644E2ZH,"Sura, Karpe and Borah",18,Assam,Textile,small,25501144.13,2015-05-23,11,208,0,none
19LPZHX3928S2ZT,"Sanghvi, Konda and Parikh",19,West Bengal,Construction,small,22831421.54,2009-05-24,17,425,0,none
18QGUYI8443O3ZY,"Ganesan, Hans and Mann",18,Assam,Food Processing,small,9875114.7,2002-05-26,24,975,0,none
