gstin,industry,state_code,years_old,size_type,annual_turnover,filing_rate,missing_returns,avg_delay_days,avg_itc_ratio,total_itc_claimed,total_tax_paid,total_outward_supply,avg_monthly_sales,sales_volatility,spike_ratio,invoices_issued,invoices_received,invoice_match_rate,unique_buyers,unique_suppliers,companies_same_address,is_fraud,fraud_type,avg_itc_ratio_is_outlier,spike_ratio_is_outlier,avg_monthly_sales_is_outlier,sales_volatility_is_outlier,avg_delay_days_is_outlier
15XKXIC1051F3ZY,Trading,15,21,small,6981588.67,1.0,0,3.83,0.7487,1420536.94,474873.18,12471707.2,692872.62,0.3269,0.9314,45,35,0.9778,45,35,4,0,none,0,0,0,0,0
36UWIHN9624H6ZK,IT Services,36,21,small,39098358.67,0.9444,1,4.67,0.7757,8660404.1,2639920.14,64605556.39,3800326.85,0.3487,0.9401,37,31,0.9189,37,31,3,0,none,0,0,0,0,0
24YIVSK6374H8ZQ,Jewellery,24,24,large,2392387427.18,1.0,0,4.0,0.7434,508304572.13,168234531.39,4286457358.44,238136519.91,0.3454,1.1219,44,42,0.9318,44,42,2,0,none,0,0,1,0,0
06EIVOH4560P6ZK,Food Processing,6,16,small,32457736.46,1.0,0,9.94,0.7267,7429582.11,2689584.6,59368647.08,3298258.17,0.2545,0.7425,47,41,0.8298,47,41,2,0,none,0,0,0,0,0
20HRWLW2646S1ZJ,Pharmaceuticals,20,8,medium,372448129.62,1.0,0,1.33,0.7176,77461832.1,31696939.87,650930910.36,36162828.35,0.3103,0.9634,36,43,0.9167,36,43,2,0,none,0,0,0,0,0
15AOTIS9247P6ZO,Agriculture,15,3,medium,241630521.73,0.9444,1,2.39,0.7631,44601993.37,13379647.19,387062312.68,22768371.33,0.3433,1.0738,43,35,0.8837,43,35,3,0,none,0,0,0,0,0
20WJGEH0141I1Z6,Jewellery,20,5,small,39948967.54,0.9444,1,3.89,0.7405,9006936.97,3243969.91,73072793.35,4298399.61,0.2461,1.2043,42,44,0.8571,42,44,4,1,circular_trading,0,0,0,0,0
09XBNMM4569T4ZN,Fertilizers,9,2,small,36171122.89,0.8889,2,9.83,0.746,7537431.69,2637942.06,56951567.3,3559472.96,0.3274,0.7848,47,38,0.9787,47,38,2,0,none,0,0,0,0,0
03MUUBG9760L5ZS,Electronics,3,17,medium,287310962.37,1.0,0,5.28,0.7701,65123158.96,18016983.46,542807876.05,30155993.11,0.2947,1.6165,43,34,0.7907,42,34,4,0,none,0,0,0,0,0
29WBEAP1295X3ZE,Pharmaceuticals,29,19,small,21944200.81,1.0,0,11.44,0.7187,4955033.76,1977564.37,38973379.43,2165187.75,0.2828,0.7892,46,42,0.8478,46,41,6,0,none,0,0,0,0,0
24YMLMG4743L5ZV,Pharmaceuticals,24,7,small,48211446.7,0.6667,6,11.44,0.7811,6471995.69,1682822.98,56769691.56,4730807.63,0.348,0.9918,42,42,0.9286,41,42,4,1,missing_returns,0,0,0,0,0
20IWGJT1916S6ZX,Automobile,20,8,medium,560488413.55,0.6667,6,2.33,0.7154,66762749.14,25987280.7,756892971.89,63074414.32,0.3154,0.8094,33,43,0.9394,33,42,3,1,missing_returns,0,0,0,0,0
27DREYC3709Q6ZV,Textile,27,15,small,20072771.28,0.8889,2,2.61,0.7683,3728021.18,1036992.18,28134277.71,1758392.36,0.301,0.7017,57,44,0.8596,56,44,5,0,none,0,0,0,0,0
14DUALS3972Q8Z1,Food Processing,14,4,large,9140223129.15,1.0,0,4.17,0.7592,2105923442.33,607003854.51,15776057671.9,382712522.52000004,0.2629,0.8684,38,36,0.8158,38,36,4,0,none,0,0,1,0,0
10OGZRL8840S5ZD,Paper,10,19,small,24943320.13,0.9444,1,11.0,0.7172,4900535.04,1929604.57,46380605.59,2728270.92,0.2881,0.9053,39,38,0.7949,39,37,3,0,none,0,0,0,0,0
12EAFUY5241L9ZL,IT Services,12,17,large,6034053939.75,1.0,0,3.72,1.7519999999999996,4919267581.49,0.0,9422296217.27,382712522.52000004,0.2916,1.1025,40,33,0.9,40,33,4,1,fake_itc,1,0,1,0,0
03PXSYH6937T2ZR,Agriculture,3,13,medium,328545585.64,1.0,0,4.89,0.7978,79983698.94,19761244.01,599257281.65,33292071.2,0.315,0.9091,38,39,0.8947,38,39,3,0,none,0,0,0,0,0
14GIGPA0331X9ZY,Coal,14,18,small,14271001.99,0.9444,1,12.72,0.7343,2409688.12,887182.71,22643458.29,1331968.13,0.2887,0.8766,34,46,0.9412,34,46,3,0,none,0,0,0,0,0
01UNMMR7163B4Z1,Coal,1,5,medium,955402508.95,0.9444,1,0.0,0.7173,188304682.68,71948152.55,1657973646.93,97527861.58,0.2544,1.0727,27,46,0.8519,26,46,3,0,none,0,0,0,0,0
02TXSBR6490U8ZP,IT Services,2,23,medium,90748262.7,0.9444,1,6.28,0.7294,18020404.34,6982945.75,172873162.59,10169009.56,0.256,1.0967,38,47,0.8421,38,47,2,0,none,0,0,0,0,0
04KFHTP1608L8ZU,Food Processing,4,16,small,33084657.14,1.0,0,6.89,1.7519999999999996,48867633.02,1858667.76,2684076.23,149115.35,0.3437,0.9274,41,48,0.8537,41,47,3,1,shell_company,1,0,0,0,0
17SRFDO3659L1Z1,Plastics,17,17,large,1632127353.01,0.9444,1,2.89,0.7209,349136435.1,138533479.91,3055048857.3,179708756.31,0.2619,1.1584,42,36,0.9048,42,36,2,0,none,0,0,0,0,0
24MSJKK8498B4Z0,Construction,24,13,small,32682879.69,0.8889,2,4.22,0.7504,6018657.52,2136626.6,53590761.76,3349422.61,0.2562,1.3088,51,33,0.9216,50,33,6,0,none,0,0,0,0,0
19WISDX2541E5ZX,Electronics,19,17,small,20956472.73,1.0,0,6.06,1.7519999999999996,19263449.12,1502195.36,1974563.95,109698.0,0.245,1.3431,29,48,0.8621,29,48,5,1,shell_company,1,0,0,0,0
03PCDSX4738W7Z5,Trading,3,17,small,38175885.26,0.9444,1,1.28,0.7398,6942652.35,2619087.64,61544572.04,3620268.94,0.317,0.7215,31,45,0.7419,31,45,7,0,none,0,0,0,0,0
21PKFOY0162G7ZL,Food Processing,21,25,small,29043141.63,0.9444,1,0.94,0.7614,6255492.85,2147271.39,47621935.97,2801290.35,0.3276,0.8612,29,45,0.7586,29,45,5,0,none,0,0,0,0,0
14GGYDH5704G2ZF,Fertilizers,14,14,small,49817373.64,1.0,0,5.06,0.7548,9449799.7,3150254.01,82521234.42,4584513.02,0.3471,0.9766,41,37,0.9268,41,37,5,0,none,0,0,0,0,0
01VJIVA7101N8ZN,Jewellery,1,16,small,20796458.59,0.9444,1,5.06,0.7525,3518660.13,1162524.98,32874854.16,1933814.95,0.3081,1.0832,42,46,0.8571,42,46,2,0,none,0,0,0,0,0
10EPIBU8872X3Z4,Automobile,10,1,small,8118127.46,0.8889,2,2.5,0.7536,1641734.7,559634.83,13127093.48,820443.34,0.2711,0.9946,29,39,0.7931,29,39,1,0,none,0,0,0,0,0
17ELWZF7177N2ZH,Fertilizers,17,23,medium,62223355.97,1.0,0,9.11,0.7139,13801189.86,5354447.68,112974269.66,6276348.31,0.2711,0.8961,35,42,0.8857,35,42,1,0,none,0,0,0,0,0
32ZAVWR7364E2Z9,Agriculture,32,7,large,9709954611.82,1.0,0,1.83,1.7519999999999996,9237438937.05,859389202.03,933240309.4,51846683.86,0.3084,0.9894,43,29,0.8605,43,29,3,1,shell_company,1,0,0,0,0
03SCYNC4682M7ZY,Plastics,3,8,small,36562016.94,0.9444,1,7.72,0.7585,7956190.48,2801211.91,65203025.04,3835472.06,0.2546,1.1677,47,35,0.9574,46,35,3,0,none,0,0,0,0,0
10MNQEY3531V8ZD,Food Processing,10,22,medium,314175371.37,0.9444,1,8.33,0.7574,55942473.42,18832758.15,551280280.31,32428251.78,0.2075,1.0663,34,34,0.8824,34,34,4,0,none,0,0,0,0,0
32FJIRR1277E8ZV,Paper,32,15,medium,602945086.73,0.9444,1,6.06,0.7737,87859175.56,23590827.44,967677235.65,56922190.33,0.2956,0.9929,39,46,0.8205,39,46,1,0,none,0,0,0,0,0
02VVTBK4071Y7ZV,Chemicals,2,10,medium,641456055.1,0.8889,2,6.22,1.7519999999999996,552021968.09,0.0,1160750563.34,72546910.21,0.2835,1.1009,48,52,0.75,48,52,1,1,fake_itc,1,0,0,0,0
18PNESY2510W2ZU,Steel,18,9,small,23202428.28,0.6111,7,9.17,0.7242,3339774.76,1301669.54,26987431.18,2453402.83,0.3295,1.3618,25,43,0.96,25,43,3,1,missing_returns,0,0,0,0,0
09OGSKJ4359E7ZG,Agriculture,9,22,small,46590310.3,0.9444,1,1.61,0.7372,9653131.94,3281671.95,84633683.93,4978452.0,0.2945,0.7584,37,45,0.8649,37,45,2,0,none,0,0,0,0,0
32AWDHW5267I6Z3,Coal,32,14,medium,122983012.24,0.9444,1,3.06,0.7247,25396073.82,8882462.09,187615557.86,11036209.29,0.298,0.8258,39,49,0.9487,38,49,2,0,none,0,0,0,0,0
08XNLQA7808C6ZW,Plastics,8,24,small,11000388.43,0.8889,2,8.89,0.6967,1465256.7,639830.31,15963196.09,997699.76,0.2306,1.4328,37,35,0.7297,37,35,3,0,none,0,0,0,0,0
07OQTTY7730D5ZF,Chemicals,7,21,small,21923282.04,1.0,0,5.94,0.7511,4032418.4,1330680.02,37024026.73,2056890.37,0.272,1.016,36,31,0.8889,35,31,3,0,none,0,0,0,0,0
18URKSM0916A4ZN,Steel,18,3,small,38400883.29,1.0,0,0.89,0.7619,7249678.05,2417537.39,69556461.84,3864247.88,0.3062,0.8331,52,38,0.8077,52,38,4,0,none,0,0,0,0,0
20LWLFE0627Q4ZY,Jewellery,20,14,small,24080030.31,0.9444,1,9.61,1.7519999999999996,30702216.43,1935397.43,2089850.25,122932.37,0.31,0.7104,38,30,0.8684,38,30,4,1,shell_company,1,0,0,0,0
19QAKWM2814P1ZU,IT Services,19,13,medium,241165464.9,0.9444,1,1.17,0.772,48174925.49,13857576.95,385308477.22,22665204.54,0.2503,1.2948,40,36,0.8,40,36,4,0,none,0,0,0,0,0
03KSAYZ2455X4ZD,Jewellery,3,17,large,4858795239.06,0.9444,1,4.78,0.7698,1153242424.02,365456922.32,8985881682.53,382712522.52000004,0.2719,0.9859,31,33,0.8065,30,33,2,0,none,0,0,1,0,0
02WIZDP1843P9ZD,Pharmaceuticals,2,19,small,4483944.53,1.0,0,4.17,0.7589,1116611.89,325027.44,8133143.18,451841.29,0.3004,0.8571,40,31,0.75,40,31,2,0,none,0,0,0,0,0
33CHDIU7009V1ZC,Cement,33,7,small,47032861.11,1.0,0,12.17,0.729,9393105.57,3428584.65,85133297.87,4729627.66,0.3659,1.1325,44,42,0.8636,44,41,2,0,none,0,0,0,0,0
13LTGIM2458U1Z9,IT Services,13,4,small,29570100.14,1.0,0,0.94,0.7308,7088471.94,2641968.22,54922489.53,3051249.42,0.2545,1.0192,39,46,0.9744,39,46,6,0,none,0,0,0,0,0
19JBFCY3166U3ZW,Electronics,19,4,small,45343571.28,0.8889,2,3.44,0.747,8654830.29,3116591.91,73951329.78,4621958.11,0.2746,0.9627,47,32,0.9149,47,32,1,0,none,0,0,0,0,0
02FJHTP1501S8ZC,Construction,2,25,medium,284557410.18,0.9444,1,5.78,0.7476,53444422.53,18514084.34,442047119.22,26002771.72,0.3481,1.1019,37,47,0.8378,36,47,2,0,none,0,0,0,0,0
23LKMWA6885K2ZM,Trading,23,1,medium,585966270.65,1.0,0,3.06,0.7692,104404795.71,32019382.28,945482390.72,52526799.48,0.2992,0.8615,39,45,0.8718,39,45,5,0,none,0,0,0,0,0
16ONHRQ0012W4Z2,Textile,16,6,small,20330203.26,1.0,0,4.17,0.7415,3424531.85,1170155.36,34991449.77,1943969.43,0.2597,0.8144,39,46,0.8718,39,46,7,0,none,0,0,0,0,0
06WMJIC3281P9Z0,Pharmaceuticals,6,11,small,23555665.88,0.9444,1,5.28,0.7898,5867201.86,1677093.44,42624707.91,2507335.76,0.2316,1.0136,35,48,0.8571,35,48,4,0,none,0,0,0,0,0
15MPZUV5678B3Z7,Cement,15,11,medium,306325260.41,1.0,0,3.5,0.7416,68839839.95,25243105.71,527904059.91,29328003.33,0.2759,0.9767,46,38,0.8696,46,38,3,0,none,0,0,0,0,0
17QXGVF0451U3ZR,Coal,17,22,large,4402045606.92,0.9444,1,1.67,0.7549,807396833.69,254143277.23,7333183865.86,382712522.52000004,0.2692,1.2152,34,36,0.8824,34,36,6,0,none,0,0,1,0,0
27WBYHV4236J6ZO,Cement,27,12,medium,387671873.13,1.0,0,6.11,0.7618,65325435.89,20615844.98,595775848.94,33098658.27,0.2968,1.2506,48,44,0.875,48,44,5,0,none,0,0,0,0,0
10ZHVVN9376T1ZH,Fertilizers,10,12,large,7857078070.41,0.8889,2,3.78,0.7382,1234486604.76,434690410.03,11575156148.11,382712522.52000004,0.3417,1.2513,31,42,1.0,31,42,3,0,none,0,0,1,0,0
32CTMGG8042N8ZC,Jewellery,32,2,medium,763361001.55,1.0,0,0.89,0.7333,190870953.06,64628391.16,1448972482.27,80498471.24,0.2914,0.9273,36,40,0.9722,36,40,5,0,none,0,0,0,0,0
18APFTZ8247F8ZU,Fertilizers,18,14,small,46243514.28,0.9444,1,3.94,0.7184,9388938.52,3609297.4,86262107.1,5074241.59,0.2574,1.0137,44,49,0.9091,43,49,4,0,none,0,0,0,0,0
24TIFGF5139L3ZR,Agriculture,24,15,small,5702255.72,0.8889,2,2.28,0.7493,981369.26,305899.64,8925520.64,557845.04,0.2826,1.338,38,34,0.9211,37,34,4,0,none,0,0,0,0,0
36WSWYQ4506Z3ZR,Chemicals,36,15,small,7284881.47,0.9444,1,0.28,0.7718,1484920.66,376016.18,12767064.26,751003.78,0.2097,1.0918,41,44,0.878,40,44,2,0,none,0,0,0,0,0
24RUSRX3992N3ZN,Coal,24,1,small,28712443.36,0.9444,1,6.89,0.7352,4820700.1,1739525.45,47330507.96,2784147.53,0.3427,0.6226,46,41,0.8696,46,41,5,0,none,0,0,0,0,0
09MTTSK0911T3ZL,IT Services,9,3,medium,727088486.51,0.9444,1,6.78,0.7425,143222043.46,48275089.77,1300206034.57,76482707.92,0.3207,0.7595,55,43,0.8909,55,43,3,1,circular_trading,0,0,0,0,0
37ZFNSW7812S5ZG,Fertilizers,37,12,small,19666735.27,1.0,0,6.11,0.752,5408369.71,1822197.26,39784415.92,2210245.33,0.304,0.9544,47,42,0.9149,47,42,3,0,none,0,0,0,0,0
32OEONX2208L7ZO,Textile,32,7,large,2426620338.45,0.9444,1,6.89,0.7323,396255487.03,146934504.82,4005082646.77,235593096.87,0.2972,1.0159,35,41,0.8286,35,41,3,0,none,0,0,1,0,0
14MIHPI4853O2Z1,Fertilizers,14,19,medium,671532231.07,0.8889,2,4.0,0.8071,117703321.54,26831803.9,1078164328.27,67385270.52,0.2706,0.6849,48,42,0.8542,48,41,5,0,none,0,0,0,0,0
07DTJNE5932U4ZT,Cement,7,13,small,34644000.96,0.5,9,2.5,0.694,3022652.95,1318632.3,29220384.76,3246709.42,0.3712,1.0459,36,47,0.7778,36,47,7,1,missing_returns,0,0,0,0,0
33YEAEJ4576M8ZN,Plastics,33,7,small,11713154.76,0.9444,1,5.89,0.7166,2045235.55,864125.2,19189506.14,1128794.48,0.2881,0.6994,31,53,0.7742,31,52,4,0,none,0,0,0,0,0
33OKCEK8509W7ZT,Pharmaceuticals,33,17,medium,319782666.07,1.0,0,3.83,0.7403,77411096.96,29533226.16,560741243.76,31152291.32,0.345,1.2791,38,34,0.9211,38,34,3,0,none,0,0,0,0,0
22MOQLZ2629B4ZG,Pharmaceuticals,22,23,large,1881291899.78,0.9444,1,2.5,0.7601,398345531.63,118433951.3,3049293547.26,179370208.66,0.3015,0.6403,41,40,0.878,41,39,7,1,circular_trading,0,0,0,0,0
08TLZZN3307R6Z3,Plastics,8,5,small,29596985.11,0.8889,2,1.0,0.7724,6400977.5,1913368.91,49398187.72,3087386.73,0.2795,0.8883,44,36,0.8182,44,36,2,0,none,0,0,0,0,0
27VQNNC3940V1ZL,Plastics,27,1,small,30374614.96,0.9444,1,6.22,0.7506,4524972.7,1667750.69,54053270.23,3179604.13,0.2653,0.8463,34,47,0.8235,34,47,2,0,none,0,0,0,0,0
04LPINQ1838J5ZE,Textile,4,14,small,25597110.94,0.8889,2,1.61,0.7739,3917999.08,1093634.93,41084108.47,2567756.78,0.2834,1.1328,31,44,0.9355,31,44,4,0,none,0,0,0,0,0
10IMYWD0389I3ZN,Fertilizers,10,19,small,14771684.32,0.9444,1,6.56,0.7435,2619562.93,837162.6,24687346.16,1452196.83,0.3065,0.7148,30,40,0.8667,30,40,2,0,none,0,0,0,0,0
33VLUQA4150H1ZW,Textile,33,14,small,6525724.26,0.8889,2,9.39,0.7324,1027447.14,402591.06,10475762.54,654735.16,0.2588,0.9066,31,28,0.9032,31,28,5,0,none,0,0,0,0,0
11GFFDT2532Z2ZK,Food Processing,11,10,medium,600040307.78,1.0,0,4.11,1.7519999999999996,783800736.25,42090676.46,55309541.86,3072752.33,0.2482,0.802,45,39,0.9111,45,39,3,1,shell_company,1,0,0,0,0
01VEYXB7158V6ZI,Steel,1,15,medium,570166087.55,0.9444,1,2.33,0.7293,113992283.08,39817789.13,947335007.29,55725588.66,0.3439,1.0462,48,30,0.9583,48,30,5,0,none,0,0,0,0,0
32EPEZW7427I2ZO,Trading,32,8,small,41280115.95,0.9444,1,2.89,0.7602,7352287.42,2161690.55,74016640.96,4353920.06,0.3129,1.1899,35,35,0.9429,35,35,4,0,none,0,0,0,0,0
27EBTMP8722J5ZD,Construction,27,16,medium,387041082.93,0.8889,2,3.89,0.741,75734327.95,27208260.9,643044456.12,40190278.51,0.2519,1.0868,31,42,0.8387,31,42,1,0,none,0,0,0,0,0
20PGVOJ5195U5ZG,Trading,20,18,small,13798015.65,0.8333,3,10.5,0.7319,2308393.81,826115.09,20484225.75,1365615.05,0.305,1.018,43,49,0.8837,43,49,4,0,none,0,0,0,0,0
19QNVIB8954D6ZB,Agriculture,19,4,small,45742655.59,0.8889,2,3.56,0.7382,9888837.14,3792136.38,78877454.35,4929840.9,0.2844,1.2219,39,35,0.8462,39,35,3,0,none,0,0,0,0,0
16EBBGG5210D8ZQ,Textile,16,1,small,14297604.81,0.9444,1,3.44,0.7323,3344716.58,1174532.1,25229924.54,1484113.21,0.2721,0.8823,43,38,0.9302,43,38,3,0,none,0,0,0,0,0
17RNHYK6422I7ZZ,Plastics,17,1,small,12517852.57,0.9444,1,3.72,0.7332,2011017.24,673992.21,19696139.7,1158596.45,0.3345,0.8147,36,36,0.8889,36,36,1,0,none,0,0,0,0,0
24BHWMC0104T4Z6,Chemicals,24,12,medium,176120805.38,1.0,0,3.83,0.774,30071888.57,8459347.45,300378935.94,16687718.66,0.2675,0.9323,35,41,0.8286,35,40,2,0,none,0,0,0,0,0
22YQAFG3416W6Z4,Cement,22,12,small,46065496.0,1.0,0,3.44,0.7424,10498684.76,3547169.1,75437141.22,4190952.29,0.3723,1.6766,39,45,0.8718,39,45,5,0,none,0,0,0,0,0
18HOBRC1403I9ZE,Construction,18,11,small,20502737.12,0.4444,10,6.44,0.7683,1898363.98,596163.99,15641586.61,1955198.33,0.2284,1.0873,49,51,0.8367,49,51,5,1,missing_returns,0,0,0,0,0
06PWNTF2692L3ZZ,Pharmaceuticals,6,17,medium,982600353.87,0.6667,6,10.94,0.7876,176987748.78,44758472.61,1148576951.28,95714745.94,0.3054,1.2191,33,53,0.9394,33,53,6,1,missing_returns,0,0,0,0,0
06POMGS0066X5Z3,Agriculture,6,9,medium,241619947.09,0.8889,2,3.5,0.7781,45151751.72,12684300.99,381745310.94,23859081.93,0.3182,0.7428,43,47,0.8837,43,47,2,0,none,0,0,0,0,0
21LMHPQ5456L7ZV,Coal,21,15,small,20477409.99,0.9444,1,4.67,0.7546,4272306.52,1464929.61,33136253.84,1949191.4,0.2962,0.6748,40,45,0.875,40,45,5,0,none,0,0,0,0,0
37AFRAM9497D1Z7,Textile,37,10,medium,720473592.29,1.0,0,5.67,1.7519999999999996,370090395.68,0.0,1129361998.33,62742333.24,0.3364,0.9523,49,43,0.9184,49,43,4,1,fake_itc,1,0,0,0,0
36IQHFM7116V9Z3,Cement,36,3,medium,453126172.76,1.0,0,6.17,0.7351,81605410.95,30363455.26,732273117.46,40681839.86,0.2539,0.7948,44,40,0.9318,44,40,4,0,none,0,0,0,0,0
19PKNEK3005K8Z9,Paper,19,15,large,1993387888.88,1.0,0,2.0,0.7565,414857899.53,140103128.04,3533742584.58,196319032.48,0.265,1.393,35,39,0.8286,35,38,3,0,none,0,0,1,0,0
13IMEVO1781P9Z8,Fertilizers,13,12,large,2481444003.61,1.0,0,0.61,0.7577,588106318.11,199479317.02,4365506137.44,242528118.75,0.3744,0.7489,47,41,0.9149,47,41,3,0,none,0,0,1,0,0
22PQKQH7397L4Z3,Construction,22,2,medium,314195283.53,0.9444,1,3.44,0.7358,62118269.87,21296734.5,528384722.06,31081454.24,0.2144,0.7892,39,41,0.9487,39,41,2,0,none,0,0,0,0,0
36KDIOZ0846I5Z9,Steel,36,9,medium,52153214.1,1.0,0,1.11,0.7643,11814512.75,3303341.77,94284582.49,5238032.36,0.297,1.0375,47,53,0.9362,47,53,6,0,none,0,0,0,0,0
24TALKD7904Y1Z2,Coal,24,6,small,27154621.51,1.0,0,1.61,1.7519999999999996,17393481.55,1516246.11,2210622.92,122812.38,0.2035,0.9486,30,46,0.8,30,46,2,1,shell_company,1,0,0,0,0
06TNXTH4229W8ZJ,Jewellery,6,4,medium,659972702.52,1.0,0,4.06,0.7704,122877529.59,38308529.85,1106315195.17,61461955.29,0.3176,0.8695,46,42,0.9783,46,42,4,0,none,0,0,0,0,0
16RVKVI2739O9ZP,Coal,16,3,large,8555568332.28,1.0,0,2.39,0.7343,1939027133.83,723914133.57,15229223683.99,382712522.52000004,0.2813,1.457,37,44,0.7297,37,44,2,0,none,0,0,1,0,0
07ZTDQP7641K4ZZ,Textile,7,25,medium,501690697.11,0.9444,1,9.39,0.7349,89105793.2,30355796.04,878657119.46,51685712.91,0.2758,1.0383,37,43,0.9459,37,42,7,0,none,0,0,0,0,0
08SGZEJ7019N7Z5,Cement,8,12,small,39267728.57,0.9444,1,2.22,1.7519999999999996,41515496.3,2918086.73,3646648.69,214508.75,0.2278,0.7993,40,35,0.85,40,35,2,1,shell_company,1,0,0,0,0
15CELZT4429A7ZS,Food Processing,15,23,small,29334552.55,1.0,0,6.5,0.7629,6676825.87,1905943.43,55397695.86,3077649.77,0.2269,0.793,36,33,0.9444,36,32,3,0,none,0,0,0,0,0
37AHNQM7418O1ZJ,Jewellery,37,10,small,5449404.26,0.8889,2,0.61,0.7309,938704.66,336223.27,8379461.49,523716.34,0.3197,1.1442,33,44,0.8485,33,44,4,0,none,0,0,0,0,0
08OIIKX1483O9ZK,Pharmaceuticals,8,22,small,31777013.31,0.8889,2,12.89,0.7402,6119521.57,2023317.71,54714417.02,3419651.06,0.1837,1.2993,41,37,0.878,41,37,5,0,none,0,0,0,0,0
23XIUJR1920T8ZO,Electronics,23,5,small,38998481.87,1.0,0,5.61,0.7187,6415695.9,2460264.2,59386880.9,3299271.16,0.3191,0.7006,32,41,0.9375,32,41,1,0,none,0,0,0,0,0
32VLLKI6371F2Z0,IT Services,32,8,small,35661211.07,0.9444,1,5.44,1.7519999999999996,35541832.53,0.0,52773224.2,3104307.31,0.2539,1.1486,38,38,0.8421,37,38,4,1,fake_itc,1,0,0,0,0
17TXMRJ8290K8ZO,Food Processing,17,4,small,39236795.83,1.0,0,2.56,0.7436,8997420.48,3157670.06,69461796.49,3858988.69,0.2852,0.9916,38,40,0.8421,37,39,6,0,none,0,0,0,0,0
33OYQKJ8111O1ZW,Jewellery,33,16,small,48272946.7,1.0,0,7.78,0.7427,11236118.92,3953858.69,90965841.8,5053657.88,0.2838,1.1256,45,45,0.8889,45,45,3,1,circular_trading,0,0,0,0,0
20YAKMU2119S9Z1,Food Processing,20,11,small,30641681.49,1.0,0,4.89,0.7247,6709770.29,2628430.8,53597207.87,2977622.66,0.3215,1.1662,43,46,0.8837,42,45,4,0,none,0,0,0,0,0
13GLAQI3347S8ZX,Electronics,13,19,small,44119742.94,0.9444,1,7.5,0.7712,8081287.53,2612172.29,72884653.29,4287332.55,0.3257,0.7529,41,47,0.8293,41,47,3,0,none,0,0,0,0,0
19IBZLF7285A2Z5,Paper,19,23,small,11473266.46,0.8889,2,1.78,0.7552,2059900.13,659853.88,16398970.49,1024935.66,0.3197,0.8467,28,49,0.8571,28,49,4,1,circular_trading,0,0,0,0,0
14TKRCD6972Z3ZI,IT Services,14,25,small,37590176.94,0.9444,1,3.89,0.7558,8440209.39,2697283.24,70505321.47,4147371.85,0.2794,0.9664,50,50,0.92,50,50,7,0,none,0,0,0,0,0
04ZAHRE7052Y9ZQ,Construction,4,15,medium,950981564.72,1.0,0,0.06,0.7536,178354950.2,60418991.4,1619182000.91,89954555.61,0.3223,0.6881,45,43,0.8222,45,43,2,0,none,0,0,0,0,0
22TWSTD1417T4ZA,Textile,22,17,medium,357448996.9,0.9444,1,7.06,0.7303,75929802.91,25959240.55,679359737.34,39962337.49,0.27,0.7912,39,47,0.9231,39,47,6,0,none,0,0,0,0,0
29PWIRZ0102W1ZV,Pharmaceuticals,29,18,medium,156690640.08,0.9444,1,1.33,1.7519999999999996,116398494.81,11922959.89,13547809.09,796929.95,0.3113,0.812,49,37,0.898,49,37,4,1,shell_company,1,0,0,0,0
36BJYFY5848S1ZL,Steel,36,25,small,5287385.5,0.8889,2,8.89,0.7613,1110991.57,334785.31,8742943.81,546433.99,0.257,1.0915,41,33,0.9268,40,31,4,0,none,0,0,0,0,0
23KHADQ1924O7ZQ,Chemicals,23,17,small,35871330.51,0.8889,2,1.56,0.7468,7099027.84,2278247.58,56139134.52,3508695.91,0.2387,0.6786,56,45,0.9107,56,45,6,0,none,0,0,0,0,0
24JNEUB8255I6ZE,Food Processing,24,13,small,29778793.75,0.9444,1,11.0,0.7551,8454541.03,2673022.87,54819672.12,3224686.6,0.2663,1.3419,36,39,0.8611,36,39,5,0,none,0,0,0,0,0
08FSGLK6491N7ZW,Coal,8,17,medium,250527684.55,0.9444,1,9.72,0.7342,46456956.22,16858518.71,412814989.75,24283234.69,0.2721,0.8501,30,42,0.7667,30,41,3,0,none,0,0,0,0,0
19QWHYO7212B9ZY,Chemicals,19,24,medium,585362040.5,1.0,0,5.39,1.7519999999999996,867838845.58,49265821.68,48044861.48,2669158.97,0.3808,0.9701,49,37,0.8367,49,37,5,1,shell_company,1,0,0,0,0
07UDDFM1279P7ZQ,Steel,7,6,small,44844819.39,0.8889,2,3.83,0.7514,9578858.9,3388678.7,78072701.33,4879543.83,0.2312,0.786,42,37,0.8333,42,37,2,0,none,0,0,0,0,0
33OVYJG5176Q4ZP,Trading,33,2,small,19711666.92,1.0,0,1.72,0.7598,5252718.35,1473968.07,39955773.11,2219765.17,0.2372,0.8753,39,37,0.9487,39,36,4,0,none,0,0,0,0,0
32YVRMN5911N7ZX,Plastics,32,20,small,19781883.72,1.0,0,6.11,0.7497,4216363.46,1353895.75,38114243.78,2117457.99,0.2209,1.1048,40,36,0.825,40,36,5,1,circular_trading,0,0,0,0,0
20KDLRD4284H5ZH,Automobile,20,20,medium,718531722.31,1.0,0,4.94,1.7519999999999996,829014714.71,42060673.15,62252618.81,3458478.82,0.2892,0.8732,44,54,0.8636,44,52,2,1,shell_company,1,0,0,0,0
11QMOTY1998E9ZB,Electronics,11,15,small,34541307.92,1.0,0,5.67,0.7318,6583311.8,2521981.16,60602943.31,3366830.18,0.2579,0.8522,34,39,0.8529,33,39,4,0,none,0,0,0,0,0
