gstin,years_old,annual_turnover,industry_encoded,state_encoded,size_encoded,companies_same_address,turnover_per_year,new_high_turnover,filing_rate,missing_returns,avg_delay_days,max_delay_days,late_filings_count,very_late_filings,max_consecutive_miss,delay_std,compliance_trend,total_itc_claimed,total_tax_collected,total_tax_paid,avg_itc_ratio,max_itc_ratio,itc_exceeds_tax,itc_volatility,itc_trend,net_tax_ratio,total_outward_supply,avg_monthly_sales,max_monthly_sales,min_monthly_sales,sales_volatility,spike_ratio,max_mom_jump,zero_sales_months,max_acceleration,seasonal_std,invoices_issued,invoices_received,total_issued_amt,total_received_amt,invoice_match_rate,unique_buyers,unique_suppliers,top_buyer_share,amount_imbalance,avg_invoice_size,is_fraud,fraud_type
06UNHSG3384P3ZF,5,35713658.36,14,5,2,2,5952276.39,0,1.0,0,4.0,46,6,1,0,10.86,0.0,7579609.16,10195170.18,2615561.04,0.7337,0.8954,0,0.5679,-0.4871,0.2565,60884986.68,3382499.26,4955647.6,2072449.21,0.2545,0.8722,0.6216,0,3348702.56,158115.49,31,43,71525677.32,103702419.46,0.9355,31,42,0.0684,0.1836,2307279.91,0,none
04ANCZR4442L3ZF,5,5355947686.86,0,3,0,1,892657947.81,0,1.0,0,4.78,42,6,1,0,10.91,0.0,1169617620.93,1505870810.43,336253189.5,0.758,0.8941,0,0.606,-0.5641,0.2233,9337604538.3,518755807.68,731616742.24,270450620.77,0.2586,0.7288,1.4916,0,660597101.89,97139974.67,39,41,84098563.78,86426579.36,0.8974,39,41,0.0525,0.0137,2156373.43,0,none
21LBLAK4629J2ZS,8,31130084.81,4,20,2,5,3458898.31,0,1.0,0,4.72,36,6,1,0,9.44,0.0,23596310.99,9380692.41,0.0,2.5825,3.0322,18,0.5423,0.9195,0.0,61810159.47,3433897.75,4438761.52,1714886.81,0.2542,1.3868,1.0654,0,3138189.13,577873.9,39,40,90980443.25,110284420.9,0.8974,39,39,0.0536,0.0959,2332831.88,1,fake_itc
14OIQHE1495S8Z4,22,405230754.12,5,13,1,4,17618728.44,0,0.8889,2,2.67,14,7,0,1,4.59,0.1667,306549128.06,4884926.69,25416635.85,62.9714,76.0436,16,0.4673,-0.1793,5.2031,34840094.17,2177505.89,3003566.1,1267203.09,0.2547,1.073,0.7216,0,2069629.99,270600.93,37,34,90919345.66,87305963.91,0.7027,37,34,0.0518,-0.0203,2457279.61,1,shell_company
21XASZQ6702X1ZW,22,33012437.99,12,20,2,5,1435323.39,0,0.9444,1,8.89,52,7,3,1,17.95,-0.1667,7042157.82,9214996.97,2172839.16,0.7575,0.831,0,0.5703,-0.4977,0.2358,55275415.98,3251495.06,4812870.78,1774137.8,0.2561,0.7801,1.2249,0,3696952.42,128361.41,35,38,88638727.48,104740489.65,0.8,35,38,0.0555,0.0833,2532535.07,0,none
12QTQYS6226P8ZJ,23,5614490.04,0,11,2,2,233937.08,0,0.8333,3,6.22,52,6,2,2,15.03,0.0,1171887.74,1549047.3,377159.54,0.7525,0.8921,0,0.55,-0.5985,0.2435,8976241.27,598416.08,799704.59,282737.08,0.2874,0.9956,1.6344,0,967361.72,82297.96,43,35,105947084.78,87447313.72,0.8605,43,35,0.0462,-0.0957,2463885.69,0,none
12QQZIR8277C7ZI,14,37285295.64,15,11,2,1,2485686.38,0,0.9444,1,4.11,33,6,1,1,8.2,-0.1667,8840709.92,11704160.75,2863450.81,0.7481,0.8891,0,0.5278,-0.2906,0.2447,67909039.25,3994649.37,5184575.55,2561466.47,0.2173,0.8669,1.0241,0,3932569.23,356401.14,45,50,112496906.47,127134140.96,0.8667,45,50,0.0437,0.0611,2499931.25,0,none
03ISKBV9095L2Z7,9,3467003906.82,1,2,0,5,346700390.68,0,0.9444,1,3.39,30,5,0,1,7.59,0.0833,743827126.82,1039226840.07,295399713.23,0.7037,0.8645,0,0.5099,0.14,0.2842,6287529025.57,369854648.56,494252964.63,259566531.2,0.1982,0.8541,0.4526,0,308285917.4,41542181.3,40,47,88863677.79,106192119.87,0.775,40,47,0.0541,0.0888,2221591.94,0,none
07KINSY4699H5Z5,10,3345300971.32,3,6,0,4,304118270.12,0,1.0,0,9.56,45,8,3,0,16.8,0.0,681682768.71,924420630.92,242737862.22,0.7342,0.8949,0,0.5506,0.2157,0.2626,6173828249.94,342990458.33,501016274.89,174711381.01,0.2938,1.3676,1.7449,0,609887691.87,25897500.73,44,34,106292341.45,84211082.71,0.9091,43,34,0.0476,-0.1159,2415735.03,0,none
14MDUMH0441U4ZI,17,16488082.36,13,13,2,2,916004.58,0,0.9444,1,5.17,42,7,1,1,11.0,0.0833,13687208.79,3916904.94,0.0,3.4611,3.7898,17,0.5741,0.2807,0.0,23654824.06,1391460.24,2207902.93,850341.94,0.2865,0.7855,1.0129,0,1812278.2,212332.55,34,39,124193049.11,168990880.86,0.9118,34,39,0.2537,0.1528,3652736.74,1,fake_itc
01PYEWC6555L5Z7,13,24885276.76,3,0,2,3,1777519.77,0,0.9444,1,6.17,45,5,2,1,13.79,-0.1667,24918628.54,6986260.09,0.0,3.4857,4.0968,17,0.5219,0.0657,0.0,39171742.95,2304220.17,2933785.71,1443959.02,0.2014,0.9264,0.9836,0,2060989.26,186496.25,37,40,93246053.56,113844608.22,0.8649,36,40,0.0644,0.0995,2520163.61,1,fake_itc
08CYICR9549H5ZA,4,975993194.61,9,7,1,3,195198638.92,0,1.0,0,1.39,8,4,0,0,2.93,0.0,215023928.49,290583903.67,75559975.18,0.7306,0.8309,0,0.6185,0.6234,0.26,1659729026.2,92207168.12,136309244.94,50217992.97,0.2906,1.3986,1.1767,0,137357195.54,13105148.33,38,42,77489566.32,115465204.37,0.9211,38,42,0.0582,0.1968,2039199.11,0,none
09GZLSW1465K2Z0,3,5463213.01,8,8,2,5,1365803.25,0,1.0,0,0.17,3,1,0,0,0.71,0.0,2702082.7,4082028.89,398821.07,0.723,0.9689,0,1.6729,6.2489,0.0977,27016301.46,1500905.64,8364527.02,276817.0,1.5751,11.8319,22.5952,0,10411298.17,48316.17,41,42,103964621.0,106643842.8,0.9756,40,42,0.0547,0.0127,2535722.46,1,sudden_spike
08JRQHG4780A6Z2,22,27274203.05,9,7,2,5,1185834.92,0,0.9444,1,6.89,53,5,2,1,16.69,0.0833,5410843.22,7203403.41,1792560.2,0.7466,0.8891,0,0.4274,0.143,0.2488,49719099.87,2924652.93,4071851.34,1840089.91,0.2294,1.08,0.8719,0,3337586.75,284576.38,35,44,87391447.67,122463453.71,0.8857,35,44,0.0545,0.1671,2496898.5,0,none
16KILHF6140R4ZM,20,10470104.8,10,15,2,4,498576.42,0,1.0,0,5.72,57,8,1,0,13.9,0.0,2377731.91,3056598.18,678866.25,0.765,0.8892,0,0.5869,-0.4388,0.2221,17998599.97,999922.22,1509349.16,529073.06,0.2729,0.8679,1.2564,0,1355211.01,102641.87,38,49,120102895.11,141314836.39,0.8684,38,48,0.2771,0.0811,3160602.5,1,circular_trading
33UXJHY7530G6ZP,4,35608024.89,16,27,2,4,7121604.98,0,1.0,0,6.0,42,5,1,0,11.93,0.0,7104708.42,9129538.22,2024829.77,0.7641,0.8792,0,0.66,0.4294,0.2218,60421555.85,3356753.1,4934837.07,1791898.96,0.2954,0.9752,1.058,0,5077845.77,584973.25,44,35,93648822.69,88709671.13,0.8864,43,35,0.0532,-0.0271,2128382.33,0,none
10KUCQP1627H2ZK,21,40640250.44,7,9,2,2,1847284.11,0,0.9444,1,3.5,42,6,1,1,9.83,-0.1667,9718253.66,12585491.35,2867237.7,0.778,0.8845,0,0.42,0.6334,0.2278,71556929.81,4209231.17,6070081.11,2175548.08,0.3538,1.3113,1.6765,0,7541777.28,193106.34,40,54,74474576.54,132332273.73,0.95,40,54,0.0655,0.2798,1861864.41,0,none
09HZSRD4144D6ZY,11,42022455.79,7,8,2,8,3501871.32,0,1.0,0,5.22,48,5,2,0,13.26,0.0,9865435.69,13028502.85,3163067.19,0.7735,0.8983,0,0.449,0.6741,0.2428,86418395.53,4801021.97,6286152.96,2459432.02,0.2359,1.0702,0.5433,0,3637182.28,354428.23,42,32,118954181.11,79009799.21,0.8571,41,32,0.0626,-0.2018,2832242.41,1,circular_trading
32PRHMX2901Z9ZK,19,869103040.04,8,26,1,1,43455152.0,0,1.0,0,2.61,24,5,0,0,6.04,0.0,158601354.19,211486772.09,52885417.9,0.7523,0.869,0,0.53,-0.3841,0.2501,1540157644.88,85564313.6,126089290.74,46748432.92,0.3055,0.9698,1.6358,0,116270008.26,12328872.97,41,38,98145849.98,97491946.29,0.878,41,38,0.0502,-0.0033,2393801.22,0,none
32CQKOH1542E7ZU,5,46582292.14,2,26,2,3,7763715.36,0,0.6111,7,7.0,59,5,2,7,16.82,-0.9167,6734667.06,9371157.87,2636490.84,0.7172,0.8948,0,0.5258,0.0757,0.2813,49160354.7,4469123.15,6257825.26,2677598.72,0.2721,1.4202,0.84,0,3788733.91,0.0,43,32,119585448.04,66040486.3,0.9535,41,31,0.0405,-0.2885,2781056.93,1,missing_returns
18WIEKZ5356D9Z9,1,13876586.91,7,17,2,5,6938293.46,0,1.0,0,6.39,59,6,2,0,17.28,0.0,2516605.19,3487153.56,970548.4,0.7228,0.8655,0,0.4629,-0.1746,0.2783,23085207.51,1282511.53,1879865.98,718926.73,0.3083,1.1504,1.2629,0,1976084.79,42178.39,44,37,114631832.06,101869342.78,0.9773,44,36,0.0431,-0.0589,2605268.91,0,none
11YLDZW7676U3ZD,1,4947878.59,1,10,2,3,2473939.3,0,0.5,9,2.72,16,6,0,7,4.69,-0.75,520963.37,677936.3,156972.91,0.755,0.8883,0,0.7417,0.8686,0.2315,4544193.05,504910.34,691164.8,346688.34,0.3021,0.858,0.927,0,665852.16,0.0,46,40,107644632.23,96260202.32,0.8913,46,40,0.0463,-0.0558,2340100.7,1,missing_returns
18BTOEE8536F2ZX,3,48938040.03,9,17,2,3,12234510.01,0,1.0,0,9.22,42,11,1,0,12.76,0.0,10013397.84,13232376.45,3218978.59,0.7656,0.8919,0,0.6036,-0.4224,0.2433,82320142.92,4573341.27,7214830.91,2611156.31,0.3329,0.8698,1.7123,0,8268689.95,624099.04,40,48,96865139.31,115242397.35,0.825,40,48,0.049,0.0866,2421628.48,1,circular_trading
19ZBAUX4168W5ZJ,7,38907721.35,11,18,2,3,4863465.17,0,0.9444,1,3.0,20,6,0,1,5.46,0.0833,8170923.92,10262291.81,2091367.88,0.7888,0.8991,0,0.6061,1.1345,0.2038,65301892.46,3841287.79,5195409.87,2197533.08,0.2456,1.2743,1.0958,0,5253157.74,289499.74,44,41,96756821.25,101650368.41,0.9545,44,41,0.0516,0.0247,2199018.66,0,none
10PSKOU6562K6ZF,20,39145575.67,12,9,2,3,1864075.03,0,0.9444,1,5.5,39,7,2,1,11.59,0.0833,8350990.8,11027357.31,2676366.51,0.781,0.8877,0,0.5688,-0.4468,0.2427,67878206.08,3992835.65,5833827.48,2524607.34,0.2966,0.7399,0.9535,0,4505334.65,656352.79,28,46,76475098.72,108958328.07,0.8214,28,45,0.0636,0.1752,2731253.53,0,none
08JWNLZ8626U9ZG,3,75407206.51,11,7,1,1,18851801.63,0,1.0,0,3.5,29,5,0,0,8.58,0.0,10896699.71,14516184.03,3619484.31,0.7462,0.8883,0,0.3442,-0.0283,0.2493,112274522.38,6237473.47,10256558.59,4121182.38,0.2776,0.9146,0.9143,0,10218439.3,701425.24,47,46,103767478.44,131094491.52,0.7872,47,46,0.0472,0.1164,2207818.69,0,none
37OJAQP0767Z5ZE,15,32106428.86,11,29,2,8,2006651.8,0,0.7222,5,6.61,41,7,2,5,13.39,-0.8333,6083446.9,7802970.72,1719523.78,0.7793,0.8747,0,0.3311,0.2491,0.2204,42928303.27,3302177.17,4726219.34,1791451.34,0.2972,0.949,1.6382,0,5652881.77,230377.11,42,39,105760546.53,98952045.41,0.9286,42,38,0.0456,-0.0333,2518108.25,1,missing_returns
21BMUNR6289C2Z9,16,537656931.32,14,20,1,4,31626878.31,0,0.8889,2,4.56,54,6,1,2,12.77,0.1667,93458121.3,117208125.0,23750003.68,0.7793,0.8852,0,0.6579,0.2715,0.2026,789607204.87,49350450.3,76445006.44,30113699.73,0.3156,1.1783,1.0307,0,61116653.68,6372814.9,51,32,129718372.87,85496796.8,0.902,51,32,0.038,-0.2055,2543497.51,0,none
29NNMPB0845Y9ZZ,24,3061698.07,10,25,2,2,122467.92,0,1.0,0,2.72,39,3,1,0,9.22,0.0,647258.44,842755.33,195496.88,0.7773,0.8684,0,0.5017,-0.2438,0.232,5789196.73,321622.04,455118.1,171714.45,0.2748,1.0895,0.9366,0,334633.3,54829.73,43,50,118184070.71,114491437.55,0.7907,43,50,0.0413,-0.0159,2748466.76,0,none
16RZVOR3809J4ZU,11,674716021.96,2,15,1,3,56226335.16,0,1.0,0,7.11,46,5,2,0,14.26,0.0,156266626.8,209841863.35,53575236.56,0.7422,0.8887,0,0.3857,0.1608,0.2553,1219123223.14,67729067.95,94152424.65,33843031.6,0.2572,0.7158,1.5852,0,72454402.53,11039827.93,41,39,97586395.5,94088662.79,0.8293,40,38,0.0624,-0.0182,2380155.99,0,none
05IZXTW4062T1ZA,11,584019647.21,14,4,1,4,48668303.93,0,0.8889,2,4.06,54,6,1,1,12.65,-0.0833,95837462.42,127618130.68,31780668.25,0.741,0.8776,0,0.4504,-0.5658,0.249,794534936.5,49658433.53,82566822.27,30317460.43,0.3533,0.628,1.5325,0,71763633.75,5430652.8,36,36,77412140.78,100813114.67,0.9444,36,36,0.0595,0.1313,2150337.24,0,none
27FWHEQ9240E6ZH,13,476048902.49,12,24,1,3,34003493.04,0,0.9444,1,3.67,42,6,1,1,10.04,-0.1667,113165938.93,154761293.13,41595354.19,0.7378,0.8512,0,0.5658,-0.3562,0.2688,844389186.39,49669952.14,64030368.87,24132435.66,0.2566,0.9624,1.6315,0,53985408.24,8180293.62,32,30,65067354.24,66072436.57,0.875,32,29,0.0757,0.0077,2033354.82,0,none
10SUBYV4412P8ZS,13,45099472.87,2,9,2,5,3221390.92,0,0.9444,1,0.72,9,2,0,1,2.27,-0.1667,10658034.2,13733581.74,3075547.54,0.7508,0.8853,0,0.7705,1.3734,0.2239,80533004.62,4737235.57,6611100.21,2974488.38,0.2643,1.2473,0.9556,0,5931424.58,222550.73,39,47,95756258.16,135236161.65,0.9487,39,46,0.0518,0.1709,2455288.67,0,none
22NIDNA6860W7ZP,21,32122583.31,9,21,2,3,1460117.42,0,1.0,0,3.94,27,6,0,0,7.57,0.0,7777207.81,10606398.2,2829190.4,0.7484,0.8674,0,0.6435,-0.4013,0.2667,61794555.57,3433030.86,4713710.2,1681183.11,0.2701,1.0423,1.7658,0,4952889.63,352220.53,38,44,104275975.88,89379489.59,0.8947,38,43,0.0468,-0.0769,2744104.63,0,none
03NVXDR1075L8ZP,25,993023034.02,1,2,1,4,38193193.62,0,0.8889,2,1.94,15,6,0,1,3.93,0.1667,162632235.1,225136891.92,62504656.83,0.7328,0.8965,0,0.4003,0.7041,0.2776,1633576625.18,102098539.07,139362865.09,52422148.58,0.2739,0.9612,0.8947,0,109671461.95,9985930.35,38,36,100252490.34,103469507.05,0.7632,38,35,0.0495,0.0158,2638223.43,0,none
21TYWJY3315R6ZY,1,454888761.97,10,20,1,3,227444380.98,1,0.8333,3,0.94,7,3,0,1,2.24,0.0,88439520.18,118101159.64,29661639.46,0.7478,0.8773,0,0.4638,-0.4409,0.2512,678917996.98,45261199.8,65035887.03,24641348.65,0.2392,1.3305,0.5359,0,40801679.75,6799325.34,51,48,112796319.81,127527966.8,0.9216,51,48,0.0433,0.0613,2211692.55,0,none
09ZNNRI9420F6ZW,13,373543313.56,9,8,1,4,26681665.25,0,1.0,0,4.83,51,6,1,0,12.09,0.0,221036595.4,120446339.96,0.0,1.8189,2.036,18,0.5611,0.2656,0.0,629953249.67,34997402.76,54457015.86,20147236.12,0.3174,0.8892,1.3664,0,48583368.76,7949363.67,40,50,108723489.37,140173415.67,0.925,40,50,0.0459,0.1264,2718087.23,1,fake_itc
08HQJPQ9242D5ZX,11,416355038.44,12,7,1,1,34696253.2,0,0.9444,1,5.22,46,7,1,1,11.24,-0.1667,100760451.95,127095281.78,26334829.83,0.7908,0.8975,0,0.4278,0.0891,0.2072,745358464.57,43844615.56,59645939.95,30777889.11,0.2145,0.9139,0.5101,0,37552865.24,2882037.3,31,45,72180320.72,116180900.19,0.7742,31,45,0.0664,0.2336,2328397.44,0,none
07MLXQW5561U8ZX,11,9849537.67,10,6,2,4,820794.81,0,0.9444,1,8.56,58,6,3,1,18.22,0.0833,1991096.23,2675683.57,684587.37,0.7434,0.8986,0,0.5513,-0.1846,0.2559,16249486.23,955852.13,1435883.02,585632.89,0.2455,1.2115,1.0478,0,976087.92,116000.64,39,39,90384755.0,105455351.53,0.9487,38,39,0.0533,0.077,2317557.82,0,none
17YRGYD0649O2ZF,1,728136913.92,7,16,1,3,364068456.96,1,1.0,0,5.11,38,6,1,0,10.23,0.0,177752658.48,227922468.16,50169809.66,0.7649,0.893,0,0.5836,-0.1264,0.2201,1357292312.17,75405128.45,108062249.35,36669942.8,0.3275,1.1358,1.9469,0,140303896.99,12930919.86,46,44,132802499.58,124257274.71,0.913,46,43,0.0374,-0.0332,2887010.86,0,none
15SLYFB2605K3Z2,9,21950043.76,14,14,2,3,2195004.38,0,1.0,0,7.5,42,7,2,0,13.27,0.0,5370826.73,7296576.07,1925749.33,0.7529,0.8819,0,0.5396,0.2005,0.2639,38929538.7,2162752.15,3219921.54,1194661.2,0.3495,1.08,1.417,0,3174854.96,591557.0,42,48,109310320.86,137872455.8,0.8571,42,48,0.0448,0.1156,2602626.69,0,none
09MZFQU3952Q7ZF,21,715580480.37,13,8,1,3,32526385.47,0,0.9444,1,9.0,55,6,3,1,16.97,0.0833,940779993.8,11100548.91,53619135.36,83.968,100.4128,17,0.5049,0.8848,4.8303,68257753.65,4015161.98,5364972.32,2256659.0,0.2286,1.0667,0.4436,0,3775984.84,532921.49,43,46,102815728.02,127020361.26,0.8605,43,46,0.0474,0.1053,2391063.44,1,shell_company
22MLHSN0206U6ZK,23,29090484.05,6,21,2,3,1212103.5,0,0.9444,1,2.44,37,3,1,1,8.71,-0.1667,6704555.58,9134940.91,2430385.31,0.7305,0.8781,0,0.5459,-0.4949,0.2661,47428169.84,2789892.34,4137141.09,1592988.92,0.2524,0.8582,0.9612,0,3431705.71,210456.61,43,28,103967454.63,68563032.76,0.814,43,28,0.0466,-0.2052,2417847.78,0,none
21UWFBZ0382E9ZT,20,38600844.85,0,20,2,2,1838135.47,0,0.8889,2,8.67,54,6,3,2,17.57,0.1667,7692601.73,10218569.8,2525968.11,0.7638,0.8992,0,0.5966,0.2149,0.2472,60163443.48,3760215.22,5276103.77,1943503.91,0.2914,1.0084,1.2585,0,4936245.27,311048.76,41,44,93394168.16,116135292.78,0.878,41,44,0.0529,0.1085,2277906.54,0,none
15LIOVQ4005O4ZG,23,381125801.82,7,14,1,5,15880241.74,0,0.9444,1,8.11,56,7,2,1,15.81,0.0833,79645454.08,105133624.28,25488170.2,0.7479,0.8845,0,0.655,0.8414,0.2424,635507286.04,37382781.53,56830194.18,19785828.48,0.27,0.9433,0.9764,0,41660056.95,4175249.98,35,33,90012770.43,73654656.47,0.8857,35,33,0.0544,-0.0999,2571793.44,0,none
10CTTZI7286B3ZS,11,123682714.41,10,9,1,3,10306892.87,0,1.0,0,4.61,60,4,1,0,14.17,0.0,90631495.31,32283643.17,0.0,2.8116,3.3685,18,0.6808,2.2274,0.0,230072750.77,12781819.49,17827702.12,6761286.27,0.2846,0.6967,1.1352,0,14259694.53,2084864.14,39,40,92209458.98,106540573.53,0.8462,39,40,0.0529,0.0721,2364345.1,1,fake_itc
27JESHF1755N4ZI,23,11865644.01,4,24,2,5,494401.83,0,0.9444,1,2.83,18,5,0,1,5.59,0.0833,2336957.57,3097647.16,760689.58,0.7546,0.8773,0,0.4412,-0.021,0.2456,21079335.55,1239960.91,1550759.22,790654.07,0.2206,1.1142,0.7853,0,1234874.89,121832.15,34,44,86443114.25,104025295.28,0.8824,34,44,0.0547,0.0923,2542444.54,0,none
09QYDTB3783J5ZN,9,51956813.58,1,8,1,3,5195681.36,0,0.9444,1,4.61,53,5,1,1,12.72,0.0833,8201812.52,11164388.08,2962575.58,0.7505,0.8943,0,0.5205,0.2113,0.2654,83482167.74,4910715.75,7561246.04,2734900.52,0.3359,1.1543,1.4471,0,7452406.7,309965.54,41,43,110385721.66,125230395.9,0.9024,41,43,0.0445,0.063,2692334.67,0,none
36TZFSK0418V8ZC,11,19279358.29,8,28,2,4,1606613.19,0,1.0,0,5.67,36,4,2,0,12.72,0.0,31467797.35,302865.36,1555200.86,103.3787,124.458,18,0.7478,0.8487,5.1349,1688536.53,93807.58,144413.58,49692.89,0.3226,1.2849,1.6577,0,153690.13,4836.24,42,43,96453125.24,107423146.25,0.9286,42,43,0.0514,0.0538,2296502.98,1,shell_company
36CRYFJ8466Q6ZC,24,676152501.23,9,28,1,3,27046100.05,0,0.9444,1,5.17,52,5,1,1,12.69,-0.1667,149666065.75,197776402.21,48110336.46,0.7587,0.8974,0,0.5709,-0.1762,0.2433,1216405739.61,71553278.8,99826585.14,44023691.92,0.2671,1.246,1.2676,0,104830603.34,11339156.46,34,45,74959313.2,128097384.66,0.9118,34,45,0.0651,0.2617,2204685.68,0,none
12EBWDS2248I1ZU,8,21469102.7,10,11,2,5,2385455.86,0,0.8889,2,1.17,10,4,0,2,3.05,0.1667,3959284.71,5315661.85,1356377.13,0.7416,0.8981,0,0.5875,1.197,0.2552,35921780.97,2245111.31,3042795.88,1167089.63,0.2534,1.2481,0.9093,0,2705360.92,234747.99,35,41,77052243.66,95566553.77,0.9429,35,41,0.0642,0.1073,2201492.68,0,none
04ZPAJN6481I1Z6,2,447888447.23,4,3,1,2,149296149.08,1,0.8889,2,2.67,30,5,0,1,7.2,0.1667,401417661.62,5088479.07,27227142.45,80.0322,96.2822,16,0.5456,2.4005,5.3507,32935051.04,2058440.69,3265260.03,1137495.11,0.3432,1.1894,1.8032,0,3363103.72,512484.61,35,47,103126037.74,132058204.03,0.8,35,46,0.0478,0.123,2946458.22,1,shell_company
36ZRFJJ2355E9ZQ,20,23060477.12,1,28,2,1,1098117.96,0,0.9444,1,3.11,38,4,1,1,9.02,-0.1667,5783156.76,7784241.87,2001085.11,0.7526,0.8863,0,0.5583,-0.3135,0.2571,42565606.98,2503859.23,3394515.66,1171350.66,0.3327,1.2894,1.2535,0,3546093.06,491096.11,37,45,96126703.32,113296015.63,0.8649,37,45,0.0518,0.082,2598019.01,0,none
29KOBIJ7282Q1Z3,13,50920709.96,3,25,1,4,3637193.57,0,0.6111,7,4.44,34,5,1,7,10.3,-0.9167,6632270.17,9575871.8,2943601.63,0.7226,0.8936,0,0.6145,0.0757,0.3074,57456451.94,5223313.81,7443910.31,2603505.52,0.3081,1.3989,1.6597,0,6545690.56,0.0,40,42,106675924.81,97495062.07,0.9,40,42,0.045,-0.045,2666898.12,1,missing_returns
10AGWJC8048L6Z7,21,27675555.21,12,9,2,2,1257979.78,0,0.9444,1,6.72,54,8,2,1,14.24,0.0833,6975038.87,9452167.66,2477128.81,0.7424,0.8817,0,0.3919,-0.143,0.2621,51025469.63,3001498.21,3841281.62,1546172.48,0.2659,0.8885,1.4545,0,4279122.29,317069.15,55,38,131940437.1,90995383.85,0.9091,55,38,0.0374,-0.1837,2398917.04,0,none
33PWTSE1120M4ZE,2,859947723.04,14,27,1,3,286649241.01,1,0.9444,1,4.28,26,6,0,1,8.14,-0.1667,179823916.01,239251447.28,59427531.25,0.7338,0.8805,0,0.6535,-0.5353,0.2484,1499436894.43,88202170.26,127236137.37,47693920.8,0.3259,0.8108,1.1702,0,109076886.81,8869431.56,26,46,66691063.96,115344257.54,0.9231,26,46,0.0675,0.2673,2565040.92,0,none
32VTGTI0688W3ZD,18,8411669.31,3,26,2,1,442719.44,0,1.0,0,4.11,48,5,1,0,11.41,0.0,11461487.96,132943.9,601587.01,85.7645,99.8884,18,0.5752,0.4197,4.5251,738370.55,41020.59,62867.53,23694.3,0.292,0.9188,1.6533,0,66186.82,2902.06,26,38,78432926.29,90386281.29,1.0,26,37,0.0597,0.0708,3016651.01,1,shell_company
07EKWZD0769J3ZJ,24,10198855.03,9,6,2,4,407954.2,0,1.0,0,3.89,24,7,0,0,7.16,0.0,1926355.45,2450730.1,524374.65,0.7711,0.8819,0,0.5691,-0.003,0.214,17206022.35,955890.13,1513932.4,511283.07,0.2987,1.1062,1.3886,0,1292587.28,185095.03,36,46,90009887.41,116407452.78,0.8333,35,46,0.0665,0.1279,2500274.65,0,none
01DRUBA1491V3ZQ,11,30130479.16,5,0,2,8,2510873.26,0,0.8889,2,1.83,22,3,0,1,5.4,-0.0833,7412649.83,9686524.53,2273874.69,0.7642,0.892,0,0.5496,0.7583,0.2347,48270834.01,3016927.13,4188848.89,1512684.84,0.2777,1.2841,1.5561,0,4734363.71,428411.28,40,39,109154741.07,86943840.49,0.925,40,38,0.0454,-0.1133,2728868.53,0,none
19CYITP9199F5Z7,14,809853406.3,9,18,1,6,53990227.09,0,0.9444,1,8.44,53,9,2,1,15.28,0.0833,139277126.72,177118885.75,37841759.02,0.7781,0.8971,0,0.5782,0.5442,0.2137,1393802021.63,81988354.21,117974795.72,42938835.5,0.3193,1.1222,1.2968,0,107996599.4,20750968.83,40,42,100857487.76,113474898.48,0.875,40,42,0.0456,0.0589,2521437.19,0,none
02XNZWW4920I1Z9,1,87756114.96,1,1,1,4,43878057.48,0,1.0,0,9.67,53,6,3,0,17.29,0.0,22105362.51,28170533.18,6065170.67,0.7684,0.8884,0,0.565,0.4872,0.2153,162730484.6,9040582.48,12087577.78,4434847.05,0.2676,1.0759,1.1416,0,11235721.95,1189097.68,34,40,88873409.49,104040552.55,0.9412,34,40,0.0559,0.0786,2613923.81,0,none
13GYJDY9734X3Z0,16,918442356.52,6,12,1,2,54026020.97,0,0.9444,1,6.33,54,6,2,1,14.34,0.0833,173314727.24,237930886.19,64616158.99,0.7309,0.8744,0,0.5805,0.3065,0.2716,1453456818.67,85497459.92,131036023.45,46609312.07,0.3782,1.1939,1.0879,0,111812463.13,22064437.49,47,43,108160944.51,91765660.72,0.8511,47,43,0.0445,-0.082,2301296.69,0,none
14EDIPO4445X3ZT,17,15409435.55,1,13,2,3,856079.75,0,1.0,0,0.56,8,2,0,0,1.92,0.0,7270023.36,11517629.26,1027850.41,0.7474,1.2023,1,1.2393,4.2372,0.0892,76929227.29,4273845.96,26813872.68,902413.79,1.5933,10.9962,4.122,0,8137576.77,271842.8,34,33,115419771.54,91907253.31,0.9412,34,33,0.2549,-0.1134,3394699.16,1,sudden_spike
20EEENF5719K3ZK,11,76550552.74,1,19,1,4,6379212.73,0,1.0,0,6.44,48,5,2,0,15.25,0.0,12867640.37,17879950.15,5012309.77,0.7298,0.8866,0,0.4366,-0.199,0.2803,124255471.45,6903081.75,11348240.92,4678677.74,0.2695,1.012,1.4024,0,11550146.31,795145.53,40,45,89089247.57,103155880.74,0.95,40,45,0.0551,0.0732,2227231.19,0,none
16RUWHZ8869J2ZK,11,2669724369.89,16,15,0,2,222477030.82,0,0.9444,1,6.72,58,5,1,1,15.41,0.0833,653894937.43,888594234.42,234699296.98,0.7446,0.8959,0,0.4185,-0.035,0.2641,4965892138.15,292111302.24,399189932.8,136206608.95,0.3029,0.8329,1.7011,0,443516099.6,38236740.26,44,47,98374437.42,119272824.71,0.8182,44,46,0.0473,0.096,2235782.67,0,none
