gstin,is_fraud,fraud_type,graph_risk_score,pagerank_score,cycle_risk,in_degree,out_degree,total_received,total_sent,imbalance_risk,clustering_coef,in_circular_ring,in_shell_cluster,graph_predicted_fraud
36JCAZW3247Z1ZD,0,none,39.65,38.58,0,36,50,96669308.04,122237833.13,0.0,0.0181,0,1.0,0
20LKMEG8574V6ZF,0,none,39.05,34.43,0,42,34,99324368.66,91319507.69,1.75,0.0205,0,1.0,0
01ZBVSA8939J5Z1,1,circular_trading,85.9,70.39,100,43,34,156769179.95,94447916.79,13.2,0.0202,1,1.0,1
04KGXPV9779Z1Z3,0,none,24.01,34.5,0,39,39,101603203.59,94376638.92,1.53,0.0163,0,,0
05WQEZG8745A7ZW,0,none,43.25,50.43,0,47,40,120021041.23,106352914.58,2.57,0.0168,0,1.0,1
02ULGFB7458S3ZJ,0,none,22.59,26.43,0,39,34,83191879.51,69564639.64,3.92,0.0179,0,,0
07WPFEK0991N6ZV,0,none,44.96,52.96,0,44,41,119713517.18,89035269.38,6.89,0.0165,0,1.0,1
14CIUYV9809R3ZN,0,none,24.71,38.83,0,37,50,98642048.85,144261090.09,0.0,0.0163,0,,0
37BEWRB8837A8ZG,0,none,36.989999999999995,27.98,0,39,44,82421169.87,103855605.23,0.0,0.017,0,1.0,0
13HNIKY9541D9ZQ,1,shell_company,38.64,34.54,0,38,44,90667329.88,98597307.33,0.0,0.0154,0,1.0,0
12DSYKJ5731T4ZD,0,none,38.67,34.67,0,38,42,83818002.06,93297920.72,0.0,0.0143,0,1.0,0
23UBANW0788K8ZQ,0,none,34.71,18.85,0,32,28,68242075.69,77511554.42,0.0,0.0203,0,1.0,0
06COZSH8050J5ZV,0,none,26.57,46.27,0,40,49,108918448.18,123908842.06,0.0,0.0196,0,,0
19TJIKV1112L8ZR,0,none,28.39,49.36,0,41,38,112048225.49,92550596.8,4.21,0.0172,0,,0
12ZVSEZ0121H8ZF,1,missing_returns,44.89,55.01,0,44,34,123381745.65,100600334.76,4.53,0.0205,0,1.0,1
24FUYJC5661C2ZE,0,none,21.52,26.07,0,40,40,83221811.8,110612022.35,0.0,0.0149,0,,0
27VVZYP7446E1ZH,1,shell_company,48.29,68.24,0,50,44,143903096.9,115529659.1,4.91,0.0156,0,1.0,1
08BCPCY7303U1ZT,0,none,40.94,43.36,0,41,46,104055968.47,102069984.02,0.39,0.014,0,1.0,1
23JAOPF6147Q4ZL,0,none,39.230000000000004,36.93,0,36,45,97097314.69,105129731.07,0.0,0.0154,0,1.0,0
09NOYMZ5744Z7ZU,0,none,26.79,44.72,0,44,37,110448137.7,98386029.5,2.45,0.0157,0,,0
06OCLTE6262I2ZE,0,none,34.94,19.77,0,31,44,65944844.04,115716033.96,0.0,0.0159,0,1.0,0
15OYODF7667I8ZT,0,none,36.84,27.34,0,33,39,75450134.98,90439841.55,0.0,0.02,0,1.0,0
20UTHIS1646S2ZQ,0,none,22.85,31.42,0,37,43,89059141.88,120278335.29,0.0,0.0168,0,,0
07UCGNL7617G6ZU,0,none,39.96,35.18,0,40,37,99059691.63,80361943.88,4.65,0.0178,0,1.0,0
05XSUVL8044U4ZD,1,shell_company,41.870000000000005,45.25,0,45,38,102327654.09,92078581.44,2.23,0.0109,0,1.0,1
24FKKBM9958C4Z9,0,none,23.86,35.46,0,34,48,85239618.77,121772062.31,0.0,0.0157,0,,0
17VFXIL6363A6ZC,0,none,43.85,52.13,0,42,46,121225639.72,104210485.19,3.27,0.0141,0,1.0,1
09KLNKZ4097M3Z3,0,none,23.24,29.87,0,36,31,90708164.71,78606236.18,3.08,0.0176,0,,0
36HWKVJ7854G1ZE,1,shell_company,37.510000000000005,30.05,0,37,39,79185946.77,88766229.38,0.0,0.0154,0,1.0,0
09IHUCR1997U9ZT,0,none,28.78,51.24,0,55,45,122586540.12,102665318.54,3.88,0.0129,0,,0
12WGONS0519E1ZK,0,none,46.32,63.05,0,46,45,133066045.97,119775260.59,2.22,0.0168,0,1.0,1
29PBUVK5611W7Z2,0,none,44.71,56.47,0,49,49,122250985.46,109282953.75,2.37,0.0162,0,1.0,1
20YRMIW5438L1ZH,0,none,23.53,34.12,0,38,43,96091959.36,137368450.74,0.0,0.016,0,,0
02DIGZL2420P6Z1,0,none,40.4,41.58,0,45,45,104966741.8,106879678.53,0.0,0.0165,0,1.0,1
17EDQGU9740L6ZU,1,missing_returns,45.32,52.83,0,46,32,119866692.7,84302301.38,8.44,0.0157,0,1.0,1
24TXUOI8318T5ZX,1,shell_company,25.88,43.5,0,46,46,115110476.75,118965941.59,0.0,0.0191,0,,0
13BEZNU5957R9Z0,0,none,43.879999999999995,46.17,0,43,32,107457424.91,73225544.65,9.35,0.0141,0,1.0,1
13QITXE3970F4Z1,1,missing_returns,41.45,45.8,0,45,48,110486951.64,128264181.63,0.0,0.0189,0,1.0,1
32UZQAQ4210V6ZD,1,missing_returns,38.5,31.98,0,41,34,97570216.58,88665815.33,2.01,0.0133,0,1.0,0
36YOZPL7509Q6ZG,0,none,24.2,36.8,0,40,38,98627424.14,101263118.73,0.0,0.0195,0,,0
09EVOLH0139I1Z6,0,none,26.18,40.25,0,41,35,97830971.31,79951224.63,4.47,0.0154,0,,0
33UIYPV1164Y1ZE,0,none,20.91,23.66,0,28,41,79392563.66,84343647.25,0.0,0.0183,0,,0
23MKGAQ9546D5ZG,0,none,44.22,50.39,0,52,37,120541389.31,90978383.41,6.5,0.0148,0,1.0,1
36NDWZM8242O5Z0,0,none,37.09,27.28,0,35,36,88367504.13,83778369.31,1.1,0.0141,0,1.0,0
14FLJGB9198L6ZI,0,none,44.68,56.73,0,42,41,122500741.48,111357077.04,2.0,0.0182,0,1.0,1
16HOIQH7101C1ZK,0,none,33.980000000000004,15.91,0,34,36,67773832.56,93404937.02,0.0,0.0157,0,1.0,0
22UHBCD8684W9ZF,0,none,24.42,37.7,0,39,51,100129575.39,114167614.71,0.0,0.0157,0,,0
33VXENE0285I8ZA,0,none,44.71,45.26,0,43,34,106353110.0,63352250.32,13.58,0.0137,0,1.0,1
15NULTK2313O1ZL,0,none,36.67,26.68,0,34,44,79191778.98,108978703.54,0.0,0.0173,0,1.0,0
29RKLQX0714E4ZH,0,none,23.06,32.25,0,30,35,85192664.18,103140120.38,0.0,0.0149,0,,0
14YGVHT3598B9ZL,0,none,39.39,37.55,0,46,43,95156057.0,110354887.22,0.0,0.0167,0,1.0,0
13SPBDH0942W3ZY,0,none,41.58,46.31,0,44,46,103971070.96,122171690.07,0.0,0.0142,0,1.0,1
22WULBH3386F7ZB,0,none,35.47,21.87,0,34,36,78706886.31,96851896.26,0.0,0.0161,0,1.0,0
05GNARA6554P9ZI,0,none,38.57,31.08,0,39,30,94226294.69,81149223.69,3.22,0.0149,0,1.0,0
20DEEDO3073R4ZL,0,none,19.13,16.5,0,28,43,57944871.42,79314739.87,0.0,0.0109,0,,0
09DBUKB2560Y9ZR,0,none,22.83,31.34,0,35,43,84388286.12,93701718.61,0.0,0.016,0,,0
05EYHTZ1540W2Z6,0,none,40.43,41.67,0,44,40,102478204.82,102258683.62,0.04,0.0141,0,1.0,1
08QLTIY8026J5Z2,1,shell_company,36.93,27.74,0,33,42,79142999.86,112050962.98,0.0,0.0159,0,1.0,0
09ZXXQZ8711K8ZM,0,none,45.629999999999995,55.15,0,55,39,128701982.87,94017442.41,7.38,0.0151,0,1.0,1
12QNULG2778B7ZA,1,shell_company,36.64,26.55,0,32,44,73517139.82,91859439.52,0.0,0.0141,0,1.0,0
14TJTYJ5997X6Z3,0,none,38.260000000000005,33.05,0,42,38,93425105.37,102344453.22,0.0,0.0206,0,1.0,0
07MZZEN9792V1ZU,0,none,41.57,43.81,0,42,36,99885179.84,88923576.15,2.47,0.0157,0,1.0,1
13TYEYX1794U7ZJ,0,none,39.17,32.65,0,36,32,87700604.12,72997650.36,4.03,0.0176,0,1.0,0
12EGDLL8784B2Z4,1,circular_trading,35.769999999999996,23.1,0,34,41,78611932.81,123208794.95,0.0,0.0169,0,1.0,0
11SLWMJ0478I9ZC,1,fake_itc,42.03,44.05,0,37,34,99817921.73,82977608.15,4.06,0.0162,0,1.0,1
17XTNGV9951V1ZA,1,shell_company,30.96,57.36,0,46,42,137201563.44,103676325.65,6.47,0.0138,0,,0
29ZUSUA8617H9ZA,0,none,37.82,31.28,0,32,40,82838657.87,115656839.55,0.0,0.0145,0,1.0,0
37GTCYO7075Q9ZG,0,none,21.87,27.49,0,27,41,79299417.68,111651875.3,0.0,0.0167,0,,0
15FSQDV5615Z9ZZ,0,none,41.269999999999996,45.07,0,41,42,111339496.68,112403497.61,0.0,0.0091,0,1.0,1
01HLLKF0203C5Z8,0,none,26.67,44.42,0,41,39,102915207.17,92530122.17,2.24,0.0177,0,,0
20YTWVH2050D6ZQ,0,none,48.6,62.82,0,56,39,146081571.73,92486961.45,11.59,0.0155,0,1.0,1
36LACNB4338A3ZK,0,none,35.2,20.81,0,27,49,63171487.28,133129831.43,0.0,0.0168,0,1.0,0
06CIYMY9810D5ZO,0,none,41.35,45.39,0,40,41,107096514.65,109405905.31,0.0,0.013,0,1.0,1
08OKLJP1415W5Z0,0,none,21.83,27.32,0,31,39,76101322.53,98921485.7,0.0,0.0141,0,,0
13XIXHT0352U9Z1,0,none,39.33,35.41,0,41,39,94189434.99,85928751.91,1.92,0.0218,0,1.0,0
13UPOTM1737T1Z8,0,none,36.05,24.19,0,34,48,80139174.38,129084520.54,0.0,0.0184,0,1.0,0
33SOZDV8144I2Z8,1,missing_returns,60.04,40.16,100,35,40,95402364.89,144959389.87,0.0,0.013,1,,1
06ITCFQ1486L5ZW,0,none,19.6,18.39,0,28,40,67460360.86,101029318.54,0.0,0.0176,0,,0
15NMPEH4669C8ZT,0,none,32.77,64.33,0,58,47,143370900.39,107258890.77,6.73,0.017,0,,0
19UTDAU1465F4Z2,0,none,42.61,45.2,0,39,38,121871315.99,96518598.11,5.25,0.0174,0,1.0,1
20WVFAM8400Q2ZL,0,none,35.35,21.41,0,31,31,68119365.69,78995636.14,0.0,0.0122,0,1.0,0
37ZUCLB1917Y2ZM,0,none,32.83,11.31,0,20,33,60790496.77,76146850.65,0.0,0.0158,0,1.0,0
17WHMEO8508F6ZI,0,none,25.46,41.84,0,39,46,97364641.05,119303191.49,0.0,0.0126,0,,0
03ONQDM6647O9ZN,1,fake_itc,81.01,57.62,100,46,36,151865517.77,114913526.07,6.43,0.0142,1,1.0,1
24GPFZJ2485Z5Z7,0,none,43.3,45.13,0,49,37,120235217.99,85603266.02,8.09,0.0148,0,1.0,1
24JOWZO8015I7ZW,0,none,39.72,38.9,0,37,39,97575007.08,99794669.11,0.0,0.0123,0,1.0,0
02JKHRQ9860D1Z3,0,none,45.41,51.66,0,45,36,127723269.04,85248116.67,9.97,0.0165,0,1.0,1
20QEWXM7709K4ZH,1,shell_company,80.66,61.48,100,46,30,135022218.24,127622678.41,1.16,0.0147,1,1.0,1
09WROJI0643E6ZQ,0,none,41.06,35.64,0,42,29,99402316.0,69491074.14,8.61,0.0189,0,1.0,1
13LMEAL8454F7Z4,0,none,34.67,18.67,0,34,46,72412814.83,126511607.61,0.0,0.0159,0,1.0,0
02LMDQS4203J6ZT,0,none,46.4,48.7,0,45,28,117869068.0,63908930.4,16.89,0.0145,0,1.0,1
37YJIRI5506S3ZI,1,missing_returns,37.3,29.18,0,35,38,83557362.81,90650357.35,0.0,0.0148,0,1.0,0
05VGJBR7896G7ZP,0,none,23.09,32.38,0,33,41,83039583.2,94134737.09,0.0,0.0141,0,,0
16AYWFR1314N2ZC,1,fake_itc,43.05,52.22,0,42,46,116304127.18,124976430.69,0.0,0.014,0,1.0,1
27WLPKT4056P6ZV,1,circular_trading,62.36,49.44,100,38,55,112595894.21,135154603.92,0.0,0.0159,1,,1
22MONCS5040S9Z6,0,none,44.21,49.58,0,43,40,119325866.04,87531676.75,7.26,0.0141,0,1.0,1
29EMLNI3246A7ZC,1,fake_itc,41.230000000000004,44.92,0,46,52,110009550.59,152561816.12,0.0,0.0166,0,1.0,1
18SRIUW2921O6ZT,0,none,26.42,45.68,0,45,49,110226814.11,136888046.52,0.0,0.0146,0,,0
05MBCQV9147S9ZF,1,circular_trading,43.230000000000004,52.93,0,52,46,119335107.62,126813682.46,0.0,0.016,0,1.0,1
05AOGGC7799B7ZZ,0,none,28.14,49.57,0,43,38,111581921.25,97107543.75,2.98,0.0157,0,,0
16ISONF8205U3ZW,0,none,39.96,39.84,0,43,38,103188170.71,106734529.51,0.0,0.0182,0,1.0,0
17UYEAY3424O2ZC,1,circular_trading,36.97,27.89,0,37,36,80224768.19,82321725.67,0.0,0.0175,0,1.0,0
01BFEKK0555M5ZT,0,none,32.71,61.64,0,47,41,138035878.22,94491972.55,9.22,0.012,0,,0
23MKAWP2737E3ZH,0,none,28.32,49.53,0,46,40,120194714.94,101312521.94,3.73,0.0157,0,,0
36EMYMK3111Y4ZN,1,fake_itc,86.5,73.98,100,47,40,159350027.26,99551294.19,12.01,0.0163,1,1.0,1
27MRDLX2352R7ZQ,0,none,29.14,52.45,0,48,39,124257894.49,103067647.91,4.11,0.0144,0,,0
27WFYYF8825M3ZG,1,shell_company,42.4,40.54,0,37,30,106364534.64,73183257.73,9.07,0.019,0,1.0,1
21FJHJO7655F4Z3,1,circular_trading,82.72,66.34,100,49,30,142989914.8,116505460.63,4.55,0.0146,1,1.0,1
06VHQVZ2396A2ZJ,1,circular_trading,41.03,40.63,0,44,40,109118846.93,92912338.95,3.49,0.015,0,1.0,1
03GRSJI8339C7ZX,0,none,36.94,27.76,0,33,39,76186074.69,102551407.39,0.0,0.0168,0,1.0,0
20WZJRO2190B4Z6,0,none,38.61,34.17,0,39,35,92497145.7,91280746.57,0.27,0.0141,0,1.0,0
24QAHDD9802R8Z4,0,none,38.64,34.55,0,37,46,91874533.25,119206151.61,0.0,0.0136,0,1.0,0
10OIERI4731F1ZU,0,none,24.54,36.21,0,36,35,98775544.88,90000166.33,1.95,0.0177,0,,0
12ZJFTQ6845B8ZA,0,none,26.87,44.61,0,48,38,110396511.03,96546723.69,2.87,0.0193,0,,0
23GTZZT1596V6ZF,0,none,38.08,32.31,0,39,43,86217965.12,95116220.2,0.0,0.0139,0,1.0,0
16AHFAY3421K4Z8,0,none,20.14,20.56,0,31,36,69092255.78,90590689.88,0.0,0.0127,0,,0
08EVTED0825O4ZI,0,none,38.28,33.11,0,43,34,82864650.13,95426551.45,0.0,0.0147,0,1.0,0
09LJUAN7978C9ZU,0,none,41.35,45.38,0,43,47,115365708.35,135074684.95,0.0,0.0135,0,1.0,1
02VDYHH2305S4ZQ,1,circular_trading,23.35,33.38,0,36,40,87234667.51,89946134.43,0.0,0.0126,0,,0
02SYWKH5353F6ZL,0,none,48.06,70.26,0,52,52,147178347.02,133788904.44,2.0,0.0198,0,1.0,1
12SVXID1406E6ZI,0,none,34.17,67.34,0,52,37,143659669.59,97994917.75,9.32,0.0158,0,,0
06TELBY3179T9Z2,1,circular_trading,17.66,10.66,0,23,47,53263723.2,117887050.27,0.0,0.0182,0,,0
37SRLMQ1222M4ZY,0,none,24.05,33.89,0,43,33,94081739.53,84288953.77,2.32,0.0181,0,,0
11QFTFH4440Y7ZU,0,none,40.96,43.83,0,39,48,103571879.54,132395180.64,0.0,0.0157,0,1.0,1
12HVUWX5068S8ZO,0,none,37.870000000000005,30.47,0,33,35,83507051.63,79457563.77,1.02,0.0149,0,1.0,0
37INCGU6661S9ZM,0,none,37.93,31.71,0,31,39,81840267.86,90090166.38,0.0,0.0182,0,1.0,0
15IICYJ7304J9ZH,0,none,41.6,46.41,0,45,38,113336158.97,117203635.81,0.0,0.0167,0,1.0,1
36CJNAM7414A2ZL,0,none,46.0,60.74,0,53,45,136449330.09,117242828.0,3.28,0.0173,0,1.0,1
13EWEKJ8006P7ZA,0,none,43.56,48.69,0,46,37,116859400.89,91502280.24,5.54,0.0135,0,1.0,1
13WUTUP8707W3ZP,0,none,38.989999999999995,33.3,0,38,35,98543976.83,87028223.58,2.65,0.0129,0,1.0,0
23MGILQ1920G5Z6,0,none,33.15,55.6,0,45,35,125347658.83,67745912.77,17.01,0.0161,0,,0
07ZWLUC0683Y2ZE,0,none,32.2,58.41,0,49,38,132682861.11,87381833.79,10.37,0.0123,0,,0
33ABNNW3632T4ZG,0,none,19.41,17.66,0,33,44,68639447.2,115272892.75,0.0,0.0232,0,,0
36LYPMG1380K5ZA,0,none,41.75,41.44,0,38,35,98624785.81,77191358.43,5.55,0.0152,0,1.0,1
21ORRQH4612K4ZS,0,none,41.769999999999996,42.36,0,39,40,111760714.94,90337230.09,4.74,0.0136,0,1.0,1
32VTWSJ9250E3Z2,1,fake_itc,24.66,31.86,0,38,36,90315605.86,67432758.36,6.79,0.0167,0,,0
02LLMIL1782I6ZH,0,none,45.3,57.42,0,49,47,126093515.98,106085067.66,3.77,0.0204,0,1.0,1
03TATOA2217D1Z7,0,none,26.59,44.18,0,41,43,103075225.71,93004769.85,2.17,0.0158,0,,0
09EFZIR5499N9Z6,0,none,27.61,43.15,0,45,32,102573417.88,75114347.46,7.31,0.0164,0,,0
33UIEZL4660H9ZQ,1,circular_trading,45.3,52.0,0,46,38,116580424.35,79899592.02,9.18,0.0201,0,1.0,1
11NMRMI1788V3ZC,0,none,43.61,49.23,0,45,35,114966037.03,91196246.74,5.21,0.0143,0,1.0,1
22ZDYBF8423Y4ZW,1,circular_trading,28.08,42.05,0,42,33,103402778.32,68355267.83,10.25,0.0169,0,,0
14GFJOQ1857J2Z4,0,none,41.84,46.54,0,45,39,107998181.51,103810961.89,0.81,0.0159,0,1.0,1
36IUSGE3443J3Z8,0,none,37.269999999999996,29.07,0,29,48,76188169.86,123403230.08,0.0,0.0137,0,1.0,0
13CYKGH7860I2ZY,0,none,38.47,32.13,0,35,40,93197855.83,85692457.64,1.75,0.0202,0,1.0,0
01TRGOB6689N6ZR,0,none,36.08,24.32,0,27,44,79483122.27,125027183.13,0.0,0.0133,0,1.0,0
14MQQHP0321Q4ZQ,0,none,21.55,26.19,0,36,45,79817265.9,107806365.55,0.0,0.0157,0,,0
10RIVCS1788T5Z5,0,none,40.96,41.16,0,39,30,99533012.48,87710669.76,2.7,0.0171,0,1.0,1
24VRLEO5272D5ZY,0,none,24.86,39.43,0,35,42,98447813.05,107415357.28,0.0,0.014,0,,0
27FPJEP8624G6ZK,0,none,26.5,45.99,0,44,44,110453484.81,110349355.18,0.02,0.0153,0,,0
03SRNLG8749Q8ZM,1,fake_itc,37.11,28.42,0,37,37,81774160.77,96849337.58,0.0,0.0133,0,1.0,0
04KGVRZ3696Q8ZD,0,none,37.230000000000004,28.9,0,37,46,77097239.91,104911731.09,0.0,0.0129,0,1.0,0
15GVJHP5852W9ZU,0,none,34.19,16.75,0,30,49,64675293.0,132262102.0,0.0,0.0176,0,1.0,0
03IDLAJ9853Z9ZN,0,none,24.9,39.6,0,35,39,103099499.87,103943548.13,0.0,0.0167,0,,0
12LHXOZ0389I7ZC,1,fake_itc,23.16,32.64,0,43,38,91847786.32,105963748.55,0.0,0.013,0,,0
21OSYLE7260C1Z9,1,fake_itc,38.14,32.55,0,37,42,90534555.08,102099282.1,0.0,0.0107,0,1.0,0
22UTJRP9368M5ZJ,0,none,40.620000000000005,38.54,0,39,30,98493444.39,82313963.68,3.93,0.0145,0,1.0,1
17HNXKQ0749Q5ZE,1,circular_trading,64.95,51.64,100,45,34,118748868.87,84354360.11,8.15,0.0183,1,,1
02JXFMS1133W4ZY,0,none,41.85,40.29,0,45,34,97874140.99,72248788.33,7.09,0.0183,0,1.0,1
29WMSMX4854L5Z6,1,fake_itc,37.93,31.73,0,34,45,87610184.5,119365952.26,0.0,0.0204,0,1.0,0
09KGOHG8583X1ZH,1,fake_itc,40.91,40.59,0,45,36,100714071.99,87435649.29,3.04,0.0191,0,1.0,1
14LUNIT3432G1ZO,0,none,42.32,47.42,0,46,40,126355833.41,115686386.16,1.84,0.0126,0,1.0,1
05JAUYR3134U5ZI,1,fake_itc,25.06,40.23,0,36,46,99413346.46,118865370.77,0.0,0.0155,0,,0
01RLMOI8024D3ZC,0,none,31.26,58.72,0,49,40,131031418.71,99551139.52,6.32,0.0172,0,,0
14KRTFF7619E3ZL,1,shell_company,44.93,53.29,0,53,44,124176251.88,93962847.37,6.43,0.0175,0,1.0,1
04BMTZO1064W4Z5,0,none,41.93,41.45,0,42,37,107123371.71,81569145.03,6.27,0.013,0,1.0,1
27LSVTT6730F3ZI,0,none,38.65,34.6,0,40,43,85305292.51,94965021.43,0.0,0.0217,0,1.0,0
24HWWSR8074J2ZF,1,fake_itc,38.879999999999995,35.52,0,41,41,98041543.68,100484678.4,0.0,0.0136,0,1.0,0
14PTQOD4220A4ZP,0,none,43.34,53.37,0,43,45,124870477.35,134792625.13,0.0,0.0141,0,1.0,1
27VFSBS0446L7ZF,0,none,24.63,38.52,0,38,47,96846582.17,126182786.8,0.0,0.0161,0,,0
01KYPRD9719C8Z6,0,none,39.05,36.21,0,38,45,92760114.28,121782924.1,0.0,0.0187,0,1.0,0
21QBXBR5500F4ZJ,0,none,42.55,45.49,0,45,32,109304152.02,88536089.53,4.69,0.0168,0,1.0,1
32MZLGA6720R4ZT,0,none,42.68,43.94,0,47,30,102653074.73,76631469.66,6.79,0.0174,0,1.0,1
05GTCMI2702E9ZM,1,circular_trading,37.43,29.72,0,34,38,81271163.38,102772699.6,0.0,0.0168,0,1.0,0
03PCHGP7719J2ZB,0,none,37.81,31.25,0,39,40,83655679.11,101607534.99,0.0,0.0166,0,1.0,0
22KCXTL5205Z8Z1,1,sudden_spike,78.47999999999999,52.55,100,47,41,116151704.69,108776474.25,1.36,0.0144,1,1.0,1
18LEYDW3747R2ZD,0,none,35.8,23.19,0,31,35,74981779.01,81572185.93,0.0,0.0149,0,1.0,0
24ASDXQ2304R3ZU,0,none,37.05,28.2,0,34,36,81400475.68,87736674.9,0.0,0.0157,0,1.0,0
17NZIXY8253B9ZT,0,none,35.61,22.46,0,32,49,78613831.22,100290066.96,0.0,0.0164,0,1.0,0
01XDBHF0545O6ZI,1,missing_returns,40.47,41.87,0,44,41,102312163.17,103775953.1,0.0,0.016,0,1.0,1
33GDFEO0190P8ZA,0,none,27.08,48.33,0,41,47,118794033.86,125701616.17,0.0,0.017,0,,0
05FUWLM6783B9Z7,0,none,34.82,19.29,0,33,37,69849313.67,77570991.0,0.0,0.0124,0,1.0,0
09CCFVF7517W9ZJ,0,none,21.24,24.98,0,31,35,78910873.7,82566209.44,0.0,0.0121,0,,0
21KHGZB8286W6Z9,0,none,24.31,36.83,0,39,40,102361965.7,100229884.66,0.43,0.0182,0,,0
08IWLPJ8675T5ZE,0,none,34.92,19.69,0,27,38,66587352.19,114948277.18,0.0,0.0187,0,1.0,0
07BVVWS3834R6ZD,1,fake_itc,42.55,48.4,0,42,39,110419357.99,101338647.34,1.79,0.0139,0,1.0,1
07OHMVR8150F5ZZ,1,fake_itc,44.2,50.38,0,44,36,111563517.06,84403715.62,6.44,0.0149,0,1.0,1
20CLQBS0499I1ZA,0,none,28.7,44.11,0,49,36,109904048.84,71597489.5,10.7,0.0204,0,,0
14QCAST7842T7ZM,0,none,47.49,49.66,0,43,23,107090851.84,53120866.49,20.32,0.0168,0,1.0,1
08WUWIC9198M2ZL,0,none,46.05,62.07,0,51,45,135829377.88,122662840.78,2.15,0.0175,0,1.0,1
22BDOMS8020B3ZJ,0,none,21.45,25.79,0,32,33,79138091.45,82684679.6,0.0,0.0163,0,,0
19MZMSS8936V1ZK,0,none,27.43,44.52,0,47,35,110200825.57,87406850.53,5.22,0.0211,0,,0
05WSHKG8224S3Z5,0,none,21.94,27.78,0,34,42,83848150.34,112688779.02,0.0,0.0147,0,,0
07QWDIV8874Z5ZW,0,none,41.65,42.08,0,38,34,101097794.02,82490619.38,4.51,0.0113,0,1.0,1
09QOJOX8652H4Z5,0,none,22.7,30.81,0,39,38,87785284.82,104312755.7,0.0,0.0178,0,,0
05PFAOU7201J1Z5,0,none,39.730000000000004,38.93,0,40,49,99412879.61,111472672.33,0.0,0.0156,0,1.0,0
14EWXGH7293J5Z4,0,none,36.370000000000005,25.47,0,34,43,77282446.77,107045127.6,0.0,0.015,0,1.0,0
08ONNCK2408V9Z8,1,fake_itc,23.6,34.41,0,41,49,89159633.19,134446869.47,0.0,0.0147,0,,0
37MHFID3882U9Z2,0,none,45.11,51.42,0,43,28,104640570.72,72095959.64,9.03,0.0133,0,1.0,1
17FEDBP2846A3ZY,1,shell_company,78.43,53.73,100,48,50,122186330.95,131446330.39,0.0,0.0185,1,1.0,1
12OBGSD5567X1ZU,0,none,36.59,26.36,0,31,54,80965277.66,108578866.54,0.0,0.012,0,1.0,0
06MMUGP5229R2ZM,0,none,46.3,58.3,0,53,34,133608690.79,99336997.24,6.9,0.0142,0,1.0,1
03SZCFG1741Y6ZU,0,none,36.7,26.8,0,32,45,77436450.65,96800615.97,0.0,0.0137,0,1.0,0
10QDGWQ4415X8ZQ,1,shell_company,40.760000000000005,35.42,0,38,28,100562081.8,72810802.71,7.62,0.0172,0,1.0,1
07QLJNJ1255F8ZR,1,shell_company,42.33,40.6,0,37,31,108961121.89,75830765.55,8.74,0.0167,0,1.0,1
33XQPZA4128Z4Z0,0,none,41.730000000000004,46.91,0,52,46,114674617.97,129724881.67,0.0,0.0143,0,1.0,1
16CCKBB8632A5ZK,0,none,39.760000000000005,39.05,0,35,42,96872435.55,103383939.16,0.0,0.0147,0,1.0,0
13JIZHG2232E2ZZ,1,circular_trading,30.23,57.75,0,52,37,124021716.05,107040707.32,3.17,0.0209,0,,0
32NLHAF8529W7ZR,0,none,34.89,19.55,0,32,30,68284546.37,81800928.82,0.0,0.0159,0,1.0,0
23VIKUT2748O2Z7,0,none,40.89,38.95,0,38,33,96092496.25,78113918.26,4.6,0.0112,0,1.0,1
14BCKFU1747O6ZR,0,none,41.08,42.42,0,38,40,107679833.76,98318541.9,1.9,0.0153,0,1.0,1
01TIXZL7595W7ZI,1,fake_itc,26.77,45.28,0,39,36,104590135.63,95872003.22,1.82,0.0144,0,,0
19KXTFB4592G9ZE,0,none,40.94,36.5,0,42,35,101889316.11,74758264.46,7.26,0.0174,0,1.0,1
12WFECY5771U9Z4,0,none,43.3,52.68,0,42,43,118110645.41,115091960.02,0.52,0.0148,0,1.0,1
02JRVQF3858A1ZS,0,none,39.59,38.37,0,38,40,94990723.13,96044189.16,0.0,0.0126,0,1.0,0
27WEGQU9634E1Z8,0,none,47.11,60.76,0,43,36,125210357.58,90447405.95,7.69,0.0156,0,1.0,1
18ZJQWT4823H6ZI,0,none,34.7,18.78,0,33,35,68602462.37,77493933.97,0.0,0.0136,0,1.0,0
15JAAOC1575D2Z3,0,none,35.629999999999995,22.53,0,31,45,77849161.15,113166446.05,0.0,0.0151,0,1.0,0
29ZQPZM6557V7ZH,0,none,42.21,48.83,0,44,46,111049411.68,113981808.06,0.0,0.016,0,1.0,1
14GXOAX5191J5ZY,1,missing_returns,39.260000000000005,37.05,0,37,39,102104670.1,109340215.35,0.0,0.0144,0,1.0,0
16SJLKE4982G9Z7,0,none,41.45,44.23,0,44,40,110369654.76,102316918.87,1.57,0.0146,0,1.0,1
22SGQSE3547S9ZX,0,none,27.7,42.51,0,41,39,111084242.39,78532419.18,8.29,0.013,0,,0
07VOYYR6808K5Z3,0,none,42.33,49.32,0,48,41,114151807.2,114095451.37,0.01,0.0165,0,1.0,1
33WRUPK7891T2Z1,0,none,23.89,35.57,0,34,44,91870381.79,119932047.37,0.0,0.016,0,,0
04SBYXO4360F1ZB,0,none,38.43,33.73,0,34,47,89000858.48,111848137.63,0.0,0.0149,0,1.0,0
